TimeStamp,PM1(Ug/m3),PM2.5(Ug/m3),PM10(Ug/m3),hour,EVI,NDVI,MOD13A3_006__1_km_monthly_VI_Quality,humidity (%),precipitation (mm),pressure (kPa),radiation (W/m2),temperature (oC),windspeed (m/s),winddirection_E,winddirection_N,winddirection_NE,winddirection_NW,winddirection_S,winddirection_SE,winddirection_SW,winddirection_W
2019-01-22 20:00:00,22.06,32.71,93.82,20,0.2,0.3491,2112.0,84,0.0,87.57,0.0,21.25,0.94,0,0,0,0,1,0,0,0
2019-01-22 21:00:00,23.1,34.08,89.25,21,0.2,0.3491,2112.0,89,0.0,87.62,0.0,20.99,0.9,0,0,0,0,1,0,0,0
2019-01-22 22:00:00,22.76,34.11,85.31,22,0.2,0.3491,2112.0,92,0.0,87.64,0.0,20.76,0.69,0,0,0,0,1,0,0,0
2019-01-22 23:00:00,-3270462694755312.0,34.68,-19735990695.23,23,0.2,0.3491,2112.0,94,0.0,87.61,0.0,20.58,0.64,0,0,0,0,0,0,1,0
2019-01-23 00:00:00,25.37,39.18,76.71,0,0.2,0.3491,2112.0,94,0.0,87.6,0.0,20.42,0.81,0,0,0,0,1,0,0,0
2019-01-23 01:00:00,21.74,32.78,60.03,1,0.2,0.3491,2112.0,94,0.0,87.57,0.0,20.29,0.79,0,0,0,0,1,0,0,0
2019-01-23 02:00:00,19.15,30.04,50.57,2,0.2,0.3491,2112.0,96,0.02,87.58,0.0,20.25,0.76,0,0,0,0,0,1,0,0
2019-01-23 03:00:00,17.47,27.2,43.55,3,0.2,0.3491,2112.0,97,0.02,87.58,0.0,20.35,0.8,0,0,0,0,0,1,0,0
2019-01-23 04:00:00,16.82,26.81,40.21,4,0.2,0.3491,2112.0,98,0.02,87.59,0.0,20.64,0.48,0,0,0,0,0,0,1,0
2019-01-23 05:00:00,15.96,25.39,37.88,5,0.2,0.3491,2112.0,98,0.02,87.64,0.0,20.29,0.43,0,0,0,0,0,0,0,1
2019-01-23 06:00:00,18.23,28.97,50.12,6,0.2,0.3491,2112.0,98,0.02,87.7,0.0,20.45,0.55,0,0,1,0,0,0,0,0
2019-01-23 07:00:00,21.76,34.61,80.54,7,0.2,0.3491,2112.0,98,0.02,87.73,24.08,20.42,0.35,0,0,0,0,0,0,0,1
2019-01-23 08:00:00,19.65,30.93,73.3,8,0.2,0.3491,2112.0,99,0.02,87.77,85.05,21.39,0.41,0,0,0,0,0,0,0,1
2019-01-23 09:00:00,14.42,23.35,1344.93,9,0.2,0.3491,2112.0,96,0.0,87.81,206.4,23.88,0.52,0,0,0,0,0,0,0,1
2019-01-23 10:00:00,11.31,18.09,51.14,10,0.2,0.3491,2112.0,84,0.0,87.81,277.02,26.02,0.59,0,0,0,0,0,0,0,1
2019-01-23 11:00:00,9.95,15.46,45.22,11,0.2,0.3491,2112.0,79,0.0,87.79,173.48,26.16,0.65,0,0,0,0,0,0,0,1
2019-01-23 12:00:00,7.76,13.11,42.63,12,0.2,0.3491,2112.0,87,3.18,87.74,131.43,23.22,0.72,0,0,0,0,1,0,0,0
2019-01-23 13:00:00,7.55,12.75,40.44,13,0.2,0.3491,2112.0,89,0.03,87.64,224.23,22.64,0.62,0,0,0,0,1,0,0,0
2019-01-23 14:00:00,7.13,12.08,39.87,14,0.2,0.3491,2112.0,79,0.02,87.61,185.92,24.44,0.76,0,0,0,0,1,0,0,0
2019-01-23 15:00:00,7.1,11.53,35.16,15,0.2,0.3491,2112.0,81,0.14,87.56,121.5,23.09,0.74,0,0,0,0,0,0,0,1
2019-01-23 16:00:00,7.56,12.09,40.54,16,0.2,0.3491,2112.0,80,0.0,87.49,296.23,23.26,0.8,0,0,0,0,1,0,0,0
2019-01-23 17:00:00,9.64,15.24,50.77,17,0.2,0.3491,2112.0,65,0.0,87.47,229.43,26.89,0.89,0,0,0,0,1,0,0,0
2019-01-23 18:00:00,12.64,19.46,55.15,18,0.2,0.3491,2112.0,66,0.0,87.5,73.25,26.45,0.6,0,0,0,0,1,0,0,0
2019-01-23 19:00:00,18.72,27.56,74.96,19,0.2,0.3491,2112.0,72,0.0,87.55,1.55,23.79,0.43,0,0,0,0,1,0,0,0
2019-01-23 20:00:00,22.06,32.71,93.82,20,0.2,0.3491,2112.0,82,0.0,87.56,0.0,22.0,0.4,0,0,0,0,1,0,0,0
2019-01-23 21:00:00,23.1,34.08,89.25,21,0.2,0.3491,2112.0,88,0.0,87.62,0.0,21.35,0.58,0,0,0,0,1,0,0,0
2019-01-23 22:00:00,22.76,34.11,85.31,22,0.2,0.3491,2112.0,91,0.0,87.67,0.0,21.49,0.71,0,0,0,0,1,0,0,0
2019-01-23 23:00:00,-3270462694755312.0,34.68,-19735990695.23,23,0.2,0.3491,2112.0,94,0.0,87.67,0.0,20.97,0.76,0,0,0,0,1,0,0,0
2019-01-24 00:00:00,25.37,39.18,76.71,0,0.2,0.3491,2112.0,96,0.0,87.65,0.0,20.63,0.75,0,0,0,0,1,0,0,0
2019-01-24 01:00:00,21.74,32.78,60.03,1,0.2,0.3491,2112.0,96,0.0,87.65,0.0,20.75,0.78,0,0,0,0,0,1,0,0
2019-01-24 02:00:00,19.15,30.04,50.57,2,0.2,0.3491,2112.0,97,0.0,87.64,0.0,21.05,0.84,0,0,0,0,0,1,0,0
2019-01-24 03:00:00,17.47,27.2,43.55,3,0.2,0.3491,2112.0,97,0.0,87.62,0.0,20.73,0.63,0,0,0,0,0,1,0,0
2019-01-24 04:00:00,16.82,26.81,40.21,4,0.2,0.3491,2112.0,97,0.0,87.64,0.0,20.84,0.65,0,0,0,0,1,0,0,0
2019-01-24 05:00:00,15.96,25.39,37.88,5,0.2,0.3491,2112.0,96,0.02,87.68,0.0,21.0,0.46,0,0,0,0,0,0,1,0
2019-01-24 06:00:00,18.23,28.97,50.12,6,0.2,0.3491,2112.0,96,0.0,87.71,0.0,20.96,0.47,0,0,0,0,0,0,1,0
2019-01-24 07:00:00,21.76,34.61,80.54,7,0.2,0.3491,2112.0,96,0.02,87.73,8.0,21.04,0.5,0,0,0,0,0,0,1,0
2019-01-24 08:00:00,19.65,30.93,73.3,8,0.2,0.3491,2112.0,96,0.0,87.79,54.57,21.46,0.48,0,0,0,1,0,0,0,0
2019-01-24 09:00:00,14.42,23.35,1344.93,9,0.2,0.3491,2112.0,94,0.0,87.83,261.35,23.11,0.49,0,0,0,0,0,0,0,1
2019-01-24 10:00:00,11.31,18.09,51.14,10,0.2,0.3491,2112.0,86,0.0,87.86,274.55,25.17,0.78,0,1,0,0,0,0,0,0
2019-01-24 11:00:00,9.95,15.46,45.22,11,0.2,0.3491,2112.0,85,0.0,87.82,111.4,25.08,0.67,0,0,0,0,1,0,0,0
2019-01-24 12:00:00,7.76,13.11,42.63,12,0.2,0.3491,2112.0,84,0.31,87.8,148.07,22.59,1.04,0,0,1,0,0,0,0,0
2019-01-24 13:00:00,7.55,12.75,40.44,13,0.2,0.3491,2112.0,73,0.0,87.73,730.57,23.98,1.33,0,0,0,0,0,1,0,0
2019-01-24 14:00:00,7.13,12.08,39.87,14,0.2,0.3491,2112.0,58,0.0,87.65,630.1,27.64,2.5,0,0,0,0,0,1,0,0
2019-01-24 15:00:00,7.1,11.53,35.16,15,0.2,0.3491,2112.0,53,0.0,87.56,522.25,28.82,2.74,0,0,0,0,0,1,0,0
2019-01-24 16:00:00,7.56,12.09,40.54,16,0.2,0.3491,2112.0,49,0.0,87.51,378.65,30.21,3.19,0,0,0,0,0,1,0,0
2019-01-24 17:00:00,9.64,15.24,50.77,17,0.2,0.3491,2112.0,49,0.0,87.49,204.06,29.94,3.33,0,0,0,0,0,1,0,0
2019-01-24 18:00:00,12.64,19.46,55.15,18,0.2,0.3491,2112.0,60,0.0,87.52,51.0,27.8,3.36,0,0,0,0,0,1,0,0
2019-01-24 19:00:00,18.72,27.56,74.96,19,0.2,0.3491,2112.0,72,0.0,87.54,0.97,24.67,3.02,0,0,0,0,0,1,0,0
2019-01-24 20:00:00,22.06,32.71,93.82,20,0.2,0.3491,2112.0,80,0.0,87.56,0.0,23.24,2.44,0,0,0,0,0,1,0,0
2019-01-24 21:00:00,23.1,34.08,89.25,21,0.2,0.3491,2112.0,86,0.0,87.61,0.0,22.71,1.43,0,0,0,0,0,1,0,0
2019-01-24 22:00:00,22.76,34.11,85.31,22,0.2,0.3491,2112.0,89,0.0,87.65,0.0,22.47,0.95,0,0,0,0,0,1,0,0
2019-01-24 23:00:00,-3270462694755312.0,34.68,-19735990695.23,23,0.2,0.3491,2112.0,90,0.0,87.67,0.0,22.47,0.85,0,0,0,0,0,1,0,0
2019-01-25 00:00:00,25.37,39.18,76.71,0,0.2,0.3491,2112.0,92,0.0,87.65,0.0,22.02,0.81,0,0,0,0,1,0,0,0
2019-01-25 01:00:00,21.74,32.78,60.03,1,0.2,0.3491,2112.0,94,0.0,87.63,0.0,21.12,0.72,0,0,0,0,1,0,0,0
2019-01-25 02:00:00,19.15,30.04,50.57,2,0.2,0.3491,2112.0,96,0.0,87.62,0.0,20.51,0.72,0,0,0,0,0,1,0,0
2019-01-25 03:00:00,17.47,27.2,43.55,3,0.2,0.3491,2112.0,96,0.0,87.63,0.0,20.59,0.8,0,0,0,0,1,0,0,0
2019-01-25 04:00:00,16.82,26.81,40.21,4,0.2,0.3491,2112.0,97,0.0,87.66,0.0,20.35,0.7,0,0,0,0,1,0,0,0
2019-01-25 05:00:00,15.96,25.39,37.88,5,0.2,0.3491,2112.0,97,0.02,87.69,0.0,20.29,0.65,0,0,0,0,1,0,0,0
2019-01-25 06:00:00,18.23,28.97,50.12,6,0.2,0.3491,2112.0,97,0.02,87.73,0.18,20.38,0.53,0,0,0,0,1,0,0,0
2019-01-25 07:00:00,21.76,34.61,80.54,7,0.2,0.3491,2112.0,97,0.02,87.76,10.42,20.66,0.76,0,0,0,0,1,0,0,0
2019-01-25 08:00:00,19.65,30.93,73.3,8,0.2,0.3491,2112.0,92,0.0,87.8,56.25,21.29,1.11,0,0,0,0,1,0,0,0
2019-01-25 09:00:00,14.42,23.35,1344.93,9,0.2,0.3491,2112.0,84,0.0,87.85,312.33,23.13,0.83,0,0,0,0,0,0,1,0
2019-01-25 10:00:00,11.31,18.09,51.14,10,0.2,0.3491,2112.0,70,0.0,87.89,517.68,27.07,1.07,0,0,0,0,0,0,1,0
2019-01-25 11:00:00,9.95,15.46,45.22,11,0.2,0.3491,2112.0,56,0.0,87.86,672.84,29.25,3.26,0,0,0,0,0,1,0,0
2019-01-25 12:00:00,7.76,13.11,42.63,12,0.2,0.3491,2112.0,55,0.0,87.83,688.42,29.43,3.97,0,0,0,0,0,1,0,0
2019-01-25 13:00:00,7.55,12.75,40.44,13,0.2,0.3491,2112.0,56,0.0,87.76,768.53,29.53,3.96,0,0,0,0,0,1,0,0
2019-01-25 14:00:00,7.13,12.08,39.87,14,0.2,0.3491,2112.0,57,0.0,87.68,605.19,29.22,3.84,0,0,0,0,0,1,0,0
2019-01-25 15:00:00,7.1,11.53,35.16,15,0.2,0.3491,2112.0,56,0.0,87.6,545.53,29.55,3.95,0,0,0,0,0,1,0,0
2019-01-25 16:00:00,7.56,12.09,40.54,16,0.2,0.3491,2112.0,56,0.0,87.54,405.21,29.22,4.06,0,0,0,0,0,1,0,0
2019-01-25 17:00:00,9.64,15.24,50.77,17,0.2,0.3491,2112.0,58,0.0,87.52,238.93,28.81,3.82,0,0,0,0,0,1,0,0
2019-01-25 18:00:00,12.64,19.46,55.15,18,0.2,0.3491,2112.0,68,0.0,87.54,45.2,26.77,3.22,0,0,0,0,0,1,0,0
2019-01-25 19:00:00,18.72,27.56,74.96,19,0.2,0.3491,2112.0,77,0.0,87.62,0.85,24.14,2.44,0,0,0,0,0,1,0,0
2019-01-25 20:00:00,22.06,32.71,93.82,20,0.2,0.3491,2112.0,85,0.0,87.66,0.0,22.9,1.43,0,0,0,0,0,1,0,0
2019-01-25 21:00:00,23.1,34.08,89.25,21,0.2,0.3491,2112.0,88,0.0,87.67,0.0,22.44,1.1,0,0,0,0,0,1,0,0
2019-01-25 22:00:00,22.76,34.11,85.31,22,0.2,0.3491,2112.0,89,0.0,87.69,0.0,22.21,0.97,0,0,0,0,0,1,0,0
2019-01-25 23:00:00,-3270462694755312.0,34.68,-19735990695.23,23,0.2,0.3491,2112.0,91,0.0,87.73,0.0,22.06,0.99,0,0,0,0,0,1,0,0
2019-01-26 00:00:00,25.37,39.18,76.71,0,0.2,0.3491,2112.0,93,0.0,87.73,0.0,21.48,0.95,0,0,0,0,0,1,0,0
2019-01-26 01:00:00,21.74,32.78,60.03,1,0.2,0.3491,2112.0,95,0.0,87.72,0.0,20.76,0.88,0,0,0,0,0,1,0,0
2019-01-26 02:00:00,19.15,30.04,50.57,2,0.2,0.3491,2112.0,95,0.0,87.65,0.0,20.95,0.9,0,0,0,0,1,0,0,0
2019-01-26 03:00:00,17.47,27.2,43.55,3,0.2,0.3491,2112.0,95,0.02,87.64,0.0,21.12,0.83,0,0,0,0,1,0,0,0
2019-01-26 04:00:00,16.82,26.81,40.21,4,0.2,0.3491,2112.0,96,0.0,87.64,0.0,20.99,0.83,0,0,0,0,1,0,0,0
2019-01-26 05:00:00,15.96,25.39,37.88,5,0.2,0.3491,2112.0,95,0.02,87.66,0.0,20.86,0.76,0,0,0,0,1,0,0,0
2019-01-26 06:00:00,18.23,28.97,50.12,6,0.2,0.3491,2112.0,94,0.02,87.74,0.0,20.55,0.67,0,0,0,0,1,0,0,0
2019-01-26 07:00:00,21.76,34.61,80.54,7,0.2,0.3491,2112.0,93,0.0,87.84,14.57,20.69,1.51,0,0,0,0,1,0,0,0
2019-01-26 08:00:00,19.65,30.93,73.3,8,0.2,0.3491,2112.0,91,0.0,87.9,75.75,20.78,1.16,0,0,0,0,1,0,0,0
2019-01-26 09:00:00,14.42,23.35,1344.93,9,0.2,0.3491,2112.0,86,0.0,87.9,193.92,22.31,0.73,0,0,0,0,0,0,1,0
2019-01-26 10:00:00,11.31,18.09,51.14,10,0.2,0.3491,2112.0,78,0.0,87.95,380.48,24.49,0.99,0,0,0,0,0,0,1,0
2019-01-26 11:00:00,9.95,15.46,45.22,11,0.2,0.3491,2112.0,62,0.0,87.94,571.95,27.68,2.27,0,0,0,0,1,0,0,0
2019-01-26 12:00:00,7.76,13.11,42.63,12,0.2,0.3491,2112.0,59,0.0,87.88,695.27,29.14,3.17,0,0,0,0,0,1,0,0
2019-01-26 13:00:00,7.55,12.75,40.44,13,0.2,0.3491,2112.0,62,0.0,87.8,793.87,28.94,3.17,0,0,0,0,0,1,0,0
2019-01-26 14:00:00,7.13,12.08,39.87,14,0.2,0.3491,2112.0,56,0.0,87.71,712.1,29.93,3.61,0,0,0,0,0,1,0,0
2019-01-26 15:00:00,7.1,11.53,35.16,15,0.2,0.3491,2112.0,51,0.0,87.65,604.17,30.58,3.63,0,0,0,0,0,1,0,0
2019-01-26 16:00:00,7.56,12.09,40.54,16,0.2,0.3491,2112.0,50,0.0,87.62,424.14,30.26,3.73,0,0,0,0,0,1,0,0
2019-01-26 17:00:00,9.64,15.24,50.77,17,0.2,0.3491,2112.0,46,0.0,87.58,218.02,29.73,3.62,0,0,0,0,0,1,0,0
2019-01-26 18:00:00,12.64,19.46,55.15,18,0.2,0.3491,2112.0,57,0.0,87.58,46.38,27.19,3.28,0,0,0,0,0,1,0,0
2019-01-26 19:00:00,18.72,27.56,74.96,19,0.2,0.3491,2112.0,70,0.0,87.61,0.55,24.35,2.87,0,0,0,0,0,1,0,0
2019-01-26 20:00:00,22.06,32.71,93.82,20,0.2,0.3491,2112.0,79,0.0,87.65,0.0,22.87,2.39,0,0,0,0,0,1,0,0
2019-01-26 21:00:00,23.1,34.08,89.25,21,0.2,0.3491,2112.0,85,0.0,87.67,0.0,21.9,1.58,0,0,0,0,0,1,0,0
2019-01-26 22:00:00,22.76,34.11,85.31,22,0.2,0.3491,2112.0,85,0.0,87.66,0.0,21.65,1.15,0,0,0,0,0,1,0,0
2019-01-26 23:00:00,-3270462694755312.0,34.68,-19735990695.23,23,0.2,0.3491,2112.0,91,0.0,87.67,0.0,20.76,0.91,0,0,0,0,0,1,0,0
2019-01-27 00:00:00,25.37,39.18,76.71,0,0.2,0.3491,2112.0,95,0.0,87.68,0.0,20.23,0.91,0,0,0,0,0,1,0,0
2019-01-27 01:00:00,21.74,32.78,60.03,1,0.2,0.3491,2112.0,94,0.0,87.66,0.0,20.12,0.75,0,0,0,0,1,0,0,0
2019-01-27 02:00:00,19.15,30.04,50.57,2,0.2,0.3491,2112.0,93,0.02,87.64,0.0,19.89,0.77,0,0,0,0,1,0,0,0
2019-01-27 03:00:00,17.47,27.2,43.55,3,0.2,0.3491,2112.0,94,0.02,87.62,0.0,19.58,0.74,0,0,0,0,1,0,0,0
2019-01-27 04:00:00,16.82,26.81,40.21,4,0.2,0.3491,2112.0,94,0.02,87.59,0.0,19.32,0.61,0,0,0,0,1,0,0,0
2019-01-27 05:00:00,15.96,25.39,37.88,5,0.2,0.3491,2112.0,94,0.02,87.63,0.0,19.62,0.73,0,0,0,0,1,0,0,0
2019-01-27 06:00:00,18.23,28.97,50.12,6,0.2,0.3491,2112.0,95,0.03,87.67,0.0,19.65,0.65,0,0,0,0,1,0,0,0
2019-01-27 07:00:00,21.76,34.61,80.54,7,0.2,0.3491,2112.0,97,0.02,87.72,23.58,19.53,0.65,0,0,0,0,1,0,0,0
2019-01-27 08:00:00,19.65,30.93,73.3,8,0.2,0.3491,2112.0,98,0.02,87.79,72.1,21.27,0.58,0,0,0,0,1,0,0,0
2019-01-27 09:00:00,14.42,23.35,1344.93,9,0.2,0.3491,2112.0,92,0.0,87.85,294.58,23.8,0.57,0,1,0,0,0,0,0,0
2019-01-27 10:00:00,11.31,18.09,51.14,10,0.2,0.3491,2112.0,72,0.0,87.83,503.9,28.33,0.88,0,0,0,0,1,0,0,0
2019-01-27 11:00:00,9.95,15.46,45.22,11,0.2,0.3491,2112.0,58,0.0,87.77,646.17,30.73,2.67,0,0,0,0,0,1,0,0
2019-01-27 12:00:00,7.76,13.11,42.63,12,0.2,0.3491,2112.0,51,0.0,87.71,684.46,31.6,3.06,0,0,0,0,0,1,0,0
2019-01-27 13:00:00,7.55,12.75,40.44,13,0.2,0.3491,2112.0,48,0.0,87.63,394.57,31.01,2.79,0,0,0,0,0,1,0,0
2019-01-27 14:00:00,7.13,12.08,39.87,14,0.2,0.3491,2112.0,55,0.0,87.56,215.57,29.91,3.08,0,0,0,0,0,1,0,0
2019-01-27 15:00:00,7.1,11.53,35.16,15,0.2,0.3491,2112.0,69,0.0,87.55,131.75,27.12,3.26,0,0,0,0,0,1,0,0
2019-01-27 16:00:00,7.56,12.09,40.54,16,0.2,0.3491,2112.0,70,0.0,87.5,131.12,26.68,2.56,0,0,0,0,0,1,0,0
2019-01-27 17:00:00,9.64,15.24,50.77,17,0.2,0.3491,2112.0,68,0.0,87.47,94.38,26.61,2.53,0,0,0,0,0,1,0,0
2019-01-27 18:00:00,12.64,19.46,55.15,18,0.2,0.3491,2112.0,72,0.0,87.47,39.43,26.14,2.4,0,0,0,0,0,1,0,0
2019-01-27 19:00:00,18.72,27.56,74.96,19,0.2,0.3491,2112.0,77,0.0,87.51,1.35,24.6,1.92,0,0,0,0,0,1,0,0
2019-01-27 20:00:00,22.06,32.71,93.82,20,0.2,0.3491,2112.0,84,0.0,87.56,0.0,23.15,1.14,0,0,0,0,0,1,0,0
2019-01-27 21:00:00,23.1,34.08,89.25,21,0.2,0.3491,2112.0,88,0.0,87.58,0.0,22.39,0.48,0,0,0,0,1,0,0,0
2019-01-27 22:00:00,22.76,34.11,85.31,22,0.2,0.3491,2112.0,89,0.0,87.58,0.0,22.09,0.43,0,0,0,0,0,0,1,0
2019-01-27 23:00:00,-3270462694755312.0,34.68,-19735990695.23,23,0.2,0.3491,2112.0,90,0.0,87.6,0.0,21.54,0.58,0,0,0,0,1,0,0,0
2019-01-28 00:00:00,25.37,39.18,76.71,0,0.2,0.3491,2112.0,93,0.0,87.63,0.0,20.98,0.7,0,0,0,0,1,0,0,0
2019-01-28 01:00:00,21.74,32.78,60.03,1,0.2,0.3491,2112.0,93,0.03,87.61,0.0,20.72,0.89,0,0,0,0,1,0,0,0
2019-01-28 02:00:00,19.15,30.04,50.57,2,0.2,0.3491,2112.0,95,0.02,87.59,0.0,19.92,0.89,0,0,0,0,0,1,0,0
2019-01-28 03:00:00,17.47,27.2,43.55,3,0.2,0.3491,2112.0,96,0.02,87.57,0.0,19.68,0.69,0,0,0,0,1,0,0,0
2019-01-28 04:00:00,16.82,26.81,40.21,4,0.2,0.3491,2112.0,97,0.03,87.57,0.0,19.52,0.64,0,0,0,0,1,0,0,0
2019-01-28 05:00:00,15.96,25.39,37.88,5,0.2,0.3491,2112.0,97,0.03,87.57,0.0,19.41,0.62,0,0,0,0,1,0,0,0
2019-01-28 06:00:00,18.23,28.97,50.12,6,0.2,0.3491,2112.0,98,0.02,87.63,0.03,19.49,0.59,0,0,0,0,1,0,0,0
2019-01-28 07:00:00,21.76,34.61,80.54,7,0.2,0.3491,2112.0,99,0.03,87.66,21.23,19.81,0.37,0,0,0,0,0,0,1,0
2019-01-28 08:00:00,19.65,30.93,73.3,8,0.2,0.3491,2112.0,100,0.02,87.69,84.85,21.08,0.63,1,0,0,0,0,0,0,0
2019-01-28 09:00:00,14.42,23.35,1344.93,9,0.2,0.3491,2112.0,97,0.0,87.77,175.32,23.73,1.1,0,0,0,0,1,0,0,0
2019-01-28 10:00:00,11.31,18.09,51.14,10,0.2,0.3491,2112.0,80,0.0,87.77,438.87,26.89,1.1,0,0,0,0,0,0,1,0
2019-01-28 11:00:00,9.95,15.46,45.22,11,0.2,0.3491,2112.0,66,0.0,87.74,485.32,28.97,1.21,0,0,0,0,1,0,0,0
2019-01-28 12:00:00,7.76,13.11,42.63,12,0.2,0.3491,2112.0,63,0.0,87.7,620.45,29.74,2.16,0,0,0,0,1,0,0,0
2019-01-28 13:00:00,7.55,12.75,40.44,13,0.2,0.3491,2112.0,56,0.0,87.59,652.92,30.73,3.44,0,0,0,0,0,1,0,0
2019-01-28 14:00:00,7.13,12.08,39.87,14,0.2,0.3491,2112.0,58,0.0,87.48,508.9,30.44,3.57,0,0,0,0,0,1,0,0
2019-01-28 15:00:00,7.1,11.53,35.16,15,0.2,0.3491,2112.0,55,0.0,87.39,617.32,31.5,3.9,0,0,0,0,0,1,0,0
2019-01-28 16:00:00,7.56,12.09,40.54,16,0.2,0.3491,2112.0,51,0.0,87.35,389.22,31.46,3.64,0,0,0,0,0,1,0,0
2019-01-28 17:00:00,9.64,15.24,50.77,17,0.2,0.3491,2112.0,54,0.0,87.35,170.42,29.97,3.67,0,0,0,0,0,1,0,0
2019-01-28 18:00:00,12.64,19.46,55.15,18,0.2,0.3491,2112.0,59,0.0,87.37,47.63,27.46,3.28,0,0,0,0,0,1,0,0
2019-01-28 19:00:00,18.72,27.56,74.96,19,0.2,0.3491,2112.0,69,0.0,87.39,0.75,25.33,2.95,0,0,0,0,0,1,0,0
2019-01-28 20:00:00,22.06,32.71,93.82,20,0.2,0.3491,2112.0,73,0.0,87.42,0.0,23.97,2.66,0,0,0,0,0,1,0,0
2019-01-28 21:00:00,23.1,34.08,89.25,21,0.2,0.3491,2112.0,80,0.0,87.46,0.0,22.84,1.83,0,0,0,0,0,1,0,0
2019-01-28 22:00:00,22.76,34.11,85.31,22,0.2,0.3491,2112.0,86,0.0,87.49,0.0,21.91,1.32,0,0,0,0,0,1,0,0
2019-01-28 23:00:00,-3270462694755312.0,34.68,-19735990695.23,23,0.2,0.3491,2112.0,89,0.0,87.51,0.0,21.63,1.02,0,0,0,0,0,1,0,0
2019-01-29 00:00:00,25.37,39.18,76.71,0,0.2,0.3491,2112.0,91,0.0,87.55,0.0,21.28,0.93,0,0,0,0,0,1,0,0
2019-01-29 01:00:00,21.74,32.78,60.03,1,0.2,0.3491,2112.0,92,0.0,87.51,0.0,21.07,0.79,0,0,0,0,0,1,0,0
2019-01-29 02:00:00,19.15,30.04,50.57,2,0.2,0.3491,2112.0,91,0.02,87.46,0.0,21.22,0.7,0,0,0,0,0,1,0,0
2019-01-29 03:00:00,17.47,27.2,43.55,3,0.2,0.3491,2112.0,90,0.02,87.44,0.0,20.51,0.9,0,0,0,0,0,1,0,0
2019-01-29 04:00:00,16.82,26.81,40.21,4,0.2,0.3491,2112.0,94,0.0,87.48,0.0,20.16,0.85,0,0,0,0,0,1,0,0
2019-01-29 05:00:00,15.96,25.39,37.88,5,0.2,0.3491,2112.0,96,0.02,87.54,0.0,19.92,0.76,0,0,0,0,1,0,0,0
2019-01-29 06:00:00,18.23,28.97,50.12,6,0.2,0.3491,2112.0,95,0.03,87.61,0.08,19.75,0.61,0,0,0,1,0,0,0,0
2019-01-29 07:00:00,21.76,34.61,80.54,7,0.2,0.3491,2112.0,89,0.0,87.67,27.03,19.94,0.65,0,0,1,0,0,0,0,0
2019-01-29 08:00:00,19.65,30.93,73.3,8,0.2,0.3491,2112.0,83,0.0,87.74,68.72,21.22,0.61,1,0,0,0,0,0,0,0
2019-01-29 09:00:00,14.42,23.35,1344.93,9,0.2,0.3491,2112.0,74,0.0,87.8,330.2,24.13,0.62,0,0,0,0,1,0,0,0
2019-01-29 10:00:00,11.31,18.09,51.14,10,0.2,0.3491,2112.0,56,0.0,87.82,498.32,28.47,2.3,0,0,0,0,0,1,0,0
2019-01-29 11:00:00,9.95,15.46,45.22,11,0.2,0.3491,2112.0,54,0.0,87.78,636.0,29.85,3.09,0,0,0,0,0,1,0,0
2019-01-29 12:00:00,7.76,13.11,42.63,12,0.2,0.3491,2112.0,51,0.0,87.71,696.72,30.75,3.64,0,0,0,0,0,1,0,0
2019-01-29 13:00:00,7.55,12.75,40.44,13,0.2,0.3491,2112.0,49,0.0,87.64,520.6,31.23,3.25,0,0,0,0,0,1,0,0
2019-01-29 14:00:00,7.13,12.08,39.87,14,0.2,0.3491,2112.0,50,0.0,87.54,447.8,30.43,3.62,0,0,0,0,0,1,0,0
2019-01-29 15:00:00,7.1,11.53,35.16,15,0.2,0.3491,2112.0,55,0.0,87.45,449.22,30.4,3.87,0,0,0,0,0,1,0,0
2019-01-29 16:00:00,7.56,12.09,40.54,16,0.2,0.3491,2112.0,56,0.0,87.4,405.75,30.55,3.89,0,0,0,0,0,1,0,0
2019-01-29 17:00:00,9.64,15.24,50.77,17,0.2,0.3491,2112.0,60,0.0,87.4,207.8,29.34,3.67,0,0,0,0,0,1,0,0
2019-01-29 18:00:00,12.64,19.46,55.15,18,0.2,0.3491,2112.0,63,0.0,87.43,54.32,27.46,3.3,0,0,0,0,0,1,0,0
2019-01-29 19:00:00,18.72,27.56,74.96,19,0.2,0.3491,2112.0,73,0.0,87.47,0.78,25.3,2.77,0,0,0,0,0,1,0,0
2019-01-29 20:00:00,22.06,32.71,93.82,20,0.2,0.3491,2112.0,79,0.0,87.51,0.0,24.15,2.03,0,0,0,0,0,1,0,0
2019-01-29 21:00:00,23.1,34.08,89.25,21,0.2,0.3491,2112.0,82,0.0,87.55,0.0,23.37,1.52,0,0,0,0,0,1,0,0
2019-01-29 22:00:00,22.76,34.11,85.31,22,0.2,0.3491,2112.0,85,0.0,87.58,0.0,22.54,1.1,0,0,0,0,0,1,0,0
2019-01-29 23:00:00,-3270462694755312.0,34.68,-19735990695.23,23,0.2,0.3491,2112.0,87,0.0,87.6,0.0,22.07,0.79,0,0,0,0,1,0,0,0
2019-01-30 00:00:00,25.37,39.18,76.71,0,0.2,0.3491,2112.0,89,0.0,87.6,0.0,21.71,0.62,0,0,0,0,0,1,0,0
