TimeStamp,PM1(Ug/m3),PM2.5(Ug/m3),PM10(Ug/m3),MOD13A3_006_Line_Y_1km,MOD13A3_006_Sample_X_1km,EVI,NDVI,MOD13A3_006__1_km_monthly_VI_Quality,average humidity (%),total rainfall (mm),average pressure (kPa),total radiation (W/m2),average temperature (oC),average windspeed (m/s),min windspeed (m/s),max windspeed (m/s),winddirection_E,winddirection_N,winddirection_NE,winddirection_NW,winddirection_S,winddirection_SE,winddirection_SW,winddirection_W
2018-03-19,10.22,29.56,33.04,1157.0,310.0,0.1232,0.2331,2181.0,85.0,2.88,87.68,3428.57,20.95,0.93,0.23,1.86,0,0,1,0,0,0,0,0
2018-03-20,26.85,84.96,91.72,1157.0,310.0,0.1232,0.2331,2181.0,86.33,0.3,87.656,3262.86,21.25,0.77,0.0,2.7,0,1,0,0,0,0,0,0
2018-03-21,56.77,187.2,201.93,1157.0,310.0,0.1232,0.2331,2181.0,87.63,9.83,87.781,3215.46,21.21,0.51,0.0,1.06,0,0,0,0,0,0,0,1
2018-03-22,5.1,7.11,11.58,1157.0,310.0,0.1232,0.2331,2181.0,79.58,0.36,87.698,5318.26,23.06,0.81,0.42,1.3,0,0,0,0,0,0,0,1
2018-03-23,3.94,5.85,9.17,1157.0,310.0,0.1232,0.2331,2181.0,78.54,0.1,87.501,4925.53,24.05,0.82,0.48,1.25,0,0,0,0,0,0,0,1
2018-03-24,3.75,6.665,10.004999999999999,1157.0,310.0,0.1232,0.2331,2181.0,78.38,0.04,87.515,4017.79,23.77,0.85,0.51,1.22,0,0,0,0,0,0,1,0
2018-03-25,3.75,6.665,10.004999999999999,1157.0,310.0,0.1232,0.2331,2181.0,77.92,0.12,87.65,4748.45,22.93,0.8,0.33,1.34,0,0,0,0,0,0,1,0
2018-03-26,3.75,6.665,10.004999999999999,1157.0,310.0,0.1232,0.2331,2181.0,77.54,0.08,87.65299999999999,4461.32,23.66,0.83,0.4,1.22,0,0,0,0,0,0,0,1
2018-03-27,3.75,6.665,10.004999999999999,1157.0,310.0,0.1232,0.2331,2181.0,82.88,0.08,87.531,2849.16,22.81,0.72,0.39,1.33,0,0,0,1,0,0,0,0
2018-03-28,3.56,7.48,10.84,1157.0,310.0,0.1232,0.2331,2181.0,79.25,0.62,87.545,3300.59,22.27,5.68,0.43,34.99,0,0,0,1,0,0,0,0
2018-03-29,4.27,8.84,11.14,1157.0,310.0,0.1232,0.2331,2181.0,81.88,0.21,87.70700000000001,2449.3,21.77,0.74,0.38,1.26,0,0,0,1,0,0,0,0
2018-03-30,15.709999999999999,21.92,33.415,1157.0,310.0,0.1232,0.2331,2181.0,85.21,0.21,87.695,2502.43,22.1,0.71,0.41,1.25,0,0,0,1,0,0,0,0
2018-03-31,15.709999999999999,21.92,33.415,1157.0,310.0,0.1232,0.2331,2181.0,78.96,0.1,87.521,3409.52,22.94,0.77,0.39,1.28,0,0,0,0,0,0,0,1
2018-04-01,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,88.33,18.7,87.443,2250.86,21.56,1.8,0.0,27.0,0,0,0,1,0,0,0,0
2018-04-02,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,90.21,11.17,87.36399999999999,2572.58,21.55,0.67,0.37,1.08,0,0,0,1,0,0,0,0
2018-04-03,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,92.42,20.49,87.439,2929.92,20.7,2.67,0.41,22.56,0,0,0,0,0,0,1,0
2018-04-04,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,88.54,3.0,87.62,2566.76,20.48,0.69,0.33,1.39,0,0,0,1,0,0,0,0
2018-04-05,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,83.92,0.0,87.49600000000001,3512.24,21.37,0.76,0.44,1.17,0,0,0,0,0,0,1,0
2018-04-06,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,85.42,0.17,87.45700000000001,2065.05,21.09,0.68,0.41,0.96,0,0,0,1,0,0,0,0
2018-04-07,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,83.75,0.0,87.58,2646.75,21.21,0.73,0.42,1.07,0,0,0,1,0,0,0,0
2018-04-08,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,82.75,7.3,87.715,3586.29,21.07,0.74,0.31,1.07,0,0,0,0,0,1,0,0
2018-04-09,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,85.42,0.17,87.64200000000001,2700.17,21.18,0.71,0.36,1.15,0,0,0,1,0,0,0,0
2018-04-10,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,79.17,0.02,87.566,3059.13,22.48,0.67,0.29,1.07,0,0,0,0,0,0,0,1
2018-04-11,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,90.46,9.95,87.58200000000001,1727.71,20.49,0.59,0.24,1.03,0,0,0,1,0,0,0,0
2018-04-12,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,80.71,0.16,87.639,3930.66,22.13,0.81,0.42,1.23,0,0,0,1,0,0,0,0
2018-04-13,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,84.42,37.24,87.71,2893.87,21.95,0.82,0.44,1.28,0,0,0,1,0,0,0,0
2018-04-14,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,94.58,8.13,87.905,1620.33,18.51,1.04,0.0,13.12,0,0,1,0,0,0,0,0
2018-04-15,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,89.92,5.51,87.79299999999999,3141.82,20.77,0.85,0.35,1.94,0,0,0,1,0,0,0,0
2018-04-16,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,94.63,14.17,87.904,1446.86,19.32,0.98,0.31,5.65,0,0,0,0,0,0,1,0
2018-04-17,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,86.04,0.8,87.962,2907.17,21.16,0.8,0.48,1.21,0,0,0,0,0,0,1,0
2018-04-18,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,88.46,4.96,87.883,2493.19,21.67,0.69,0.4,1.16,0,0,0,0,0,0,1,0
2018-04-19,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,86.46,1.15,87.79299999999999,2590.13,21.85,0.66,0.34,1.15,0,0,0,0,0,0,1,0
2018-04-20,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,84.88,0.13,87.70700000000001,2818.05,22.74,0.73,0.32,1.24,0,0,0,1,0,0,0,0
2018-04-21,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,88.67,5.27,87.71,3781.26,21.23,1.03,0.0,11.48,0,0,0,0,0,0,0,1
2018-04-22,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,90.04,2.48,87.76899999999999,2275.87,20.46,1.04,0.33,1.61,0,0,0,0,0,0,1,0
2018-04-23,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,86.96,1.23,87.704,2917.4,22.12,0.86,0.44,1.6,0,0,0,0,0,0,1,0
2018-04-24,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,92.33,2.0,87.73200000000001,1630.92,20.93,0.79,0.31,2.33,0,0,0,0,0,0,1,0
2018-04-25,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,83.33,1.52,87.74,4291.82,22.19,0.75,0.34,1.16,0,0,0,0,0,0,0,1
2018-04-26,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,85.96,1.6,87.71700000000001,2849.58,21.18,0.72,0.42,1.24,0,0,0,0,0,0,0,1
2018-04-27,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,86.42,1.63,87.78299999999999,4099.34,21.14,0.76,0.0,1.98,0,0,0,0,0,0,0,1
2018-04-28,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,85.17,0.91,87.771,3740.79,22.31,0.76,0.32,1.25,0,0,0,0,0,0,1,0
2018-04-29,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,84.67,0.68,87.801,2893.9,21.67,0.83,0.43,1.44,0,0,0,1,0,0,0,0
2018-04-30,15.709999999999999,21.92,33.415,1157.0,310.0,0.2494,0.4126,2445.0,78.96,0.38,87.762,5125.62,22.86,0.9,0.47,1.37,0,0,0,0,0,0,1,0
2018-05-01,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,88.25,0.42,87.87700000000001,2578.19,21.05,0.89,0.0,6.7,0,1,0,0,0,0,0,0
2018-05-02,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,83.5,0.38,87.822,2906.37,21.85,0.75,0.33,1.53,0,0,0,1,0,0,0,0
2018-05-03,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,82.5,0.24,87.64,3846.21,23.13,0.73,0.36,1.16,0,0,0,0,0,0,1,0
2018-05-04,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,81.38,0.14,87.617,3835.08,23.5,0.76,0.45,1.27,0,0,0,0,0,0,1,0
2018-05-05,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,91.17,0.16,87.66799999999999,1450.53,21.59,0.69,0.4,1.31,0,0,0,0,0,0,0,1
2018-05-06,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,86.75,0.18,87.771,3040.48,22.07,0.72,0.31,1.48,0,0,0,0,0,0,0,1
2018-05-07,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,84.13,0.16,87.807,3396.68,22.46,0.75,0.4,1.33,0,0,0,0,0,0,0,1
2018-05-08,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,84.25,0.1,87.66799999999999,3159.08,22.48,0.73,0.37,1.41,0,0,0,0,0,0,1,0
2018-05-09,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,82.67,0.08,87.625,2605.26,22.89,0.74,0.32,1.54,0,0,0,1,0,0,0,0
2018-05-10,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,81.46,0.04,87.714,3593.77,23.32,0.76,0.4,1.24,0,0,0,0,0,0,0,1
2018-05-11,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,92.71,0.04,87.713,992.72,20.13,0.83,0.32,2.05,0,0,0,1,0,0,0,0
2018-05-12,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,86.71,0.02,87.676,3483.47,21.94,0.69,0.39,1.2,0,0,0,0,0,0,0,1
2018-05-13,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,84.58,0.02,87.613,3640.18,23.02,0.7,0.36,1.23,0,0,0,0,0,0,1,0
2018-05-14,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,75.96,0.02,87.585,4329.51,23.4,0.78,0.34,1.3,0,0,0,0,0,0,1,0
2018-05-15,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,80.79,0.0,87.697,2965.28,22.19,0.85,0.44,1.28,0,0,0,1,0,0,0,0
2018-05-16,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,80.21,0.0,87.777,2692.15,21.96,0.67,0.3,1.19,0,0,0,0,0,0,0,1
2018-05-17,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,78.42,0.0,87.70299999999999,4196.15,23.29,0.87,0.39,1.55,0,0,0,0,0,0,1,0
2018-05-18,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,85.5,0.14,87.619,2191.56,22.12,0.65,0.4,1.0,0,0,0,1,0,0,0,0
2018-05-19,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,87.38,0.07,87.697,2531.57,21.05,0.71,0.3,1.11,0,0,0,0,0,0,1,0
2018-05-20,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,85.96,0.02,87.609,2204.02,21.75,0.73,0.38,1.09,0,0,0,1,0,0,0,0
2018-05-21,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,84.33,0.0,87.72,2774.89,21.4,0.84,0.23,1.28,0,0,1,0,0,0,0,0
2018-05-22,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,87.58,0.0,87.884,1652.99,20.22,0.67,0.29,1.14,0,0,0,1,0,0,0,0
2018-05-23,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,80.67,0.0,87.87299999999999,3332.31,21.5,0.69,0.3,1.26,0,0,0,1,0,0,0,0
2018-05-24,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,79.17,0.0,87.779,4052.89,22.02,1.01,0.26,2.1,0,0,0,0,1,0,0,0
2018-05-25,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,89.75,0.1,87.712,1577.31,20.85,0.54,0.27,0.9,0,0,0,1,0,0,0,0
2018-05-26,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,86.25,0.0,87.749,2195.85,22.07,0.57,0.29,0.82,0,0,0,0,0,0,0,1
2018-05-27,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,86.13,0.0,87.84299999999999,2788.66,21.62,0.59,0.3,1.07,0,0,0,0,0,0,0,1
2018-05-28,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,79.63,0.0,87.846,4687.42,22.14,0.81,0.33,1.47,0,0,0,0,0,0,1,0
2018-05-29,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,73.0,0.07,87.81,4461.5,22.17,0.82,0.28,1.54,0,0,0,0,0,0,1,0
2018-05-30,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,70.04,0.0,87.837,3940.2,23.01,0.99,0.42,1.87,0,0,0,0,1,0,0,0
2018-05-31,15.709999999999999,21.92,33.415,1157.0,310.0,0.1769,0.3624,2185.0,84.96,0.09,87.86,1844.99,21.7,0.61,0.2,1.18,0,0,0,0,0,0,0,1
2018-06-01,15.709999999999999,21.92,33.415,1157.0,310.0,0.1641,0.3435,2181.0,79.67,0.02,87.85,3956.08,22.97,0.91,0.3,1.77,0,0,0,0,1,0,0,0
2018-06-02,15.709999999999999,21.92,33.415,1157.0,310.0,0.1641,0.3435,2181.0,84.83,0.0,87.852,2599.87,22.19,0.63,0.34,1.02,0,0,0,1,0,0,0,0
2018-06-03,15.709999999999999,21.92,33.415,1157.0,310.0,0.1641,0.3435,2181.0,83.58,0.0,87.76899999999999,2868.83,22.65,0.64,0.32,1.14,0,0,0,0,0,0,0,1
2018-06-04,15.709999999999999,21.92,33.415,1157.0,310.0,0.1641,0.3435,2181.0,92.46,0.0,87.76299999999999,873.28,20.28,0.62,0.3,1.44,0,0,0,0,0,0,1,0
2018-06-05,15.709999999999999,21.92,33.415,1157.0,310.0,0.1641,0.3435,2181.0,93.71,0.0,87.883,1233.57,18.74,0.59,0.21,1.41,0,0,1,0,0,0,0,0
2018-06-06,15.709999999999999,21.92,33.415,1157.0,310.0,0.1641,0.3435,2181.0,86.0,0.02,87.927,2072.75,20.42,0.52,0.24,0.68,0,0,0,1,0,0,0,0
2018-06-07,15.709999999999999,21.92,33.415,1157.0,310.0,0.1641,0.3435,2181.0,84.08,0.0,87.939,2089.16,21.69,0.56,0.24,1.21,0,0,0,0,1,0,0,0
2018-06-08,15.709999999999999,21.92,33.415,1157.0,310.0,0.1641,0.3435,2181.0,79.71,0.02,87.96799999999999,3045.74,21.91,0.89,0.32,2.05,0,0,0,0,1,0,0,0
2018-06-09,15.709999999999999,21.92,33.415,1157.0,310.0,0.1641,0.3435,2181.0,76.88,0.0,87.92299999999999,3109.6,22.13,0.94,0.37,2.0,0,0,0,0,1,0,0,0
2018-06-10,15.709999999999999,21.92,33.415,1157.0,310.0,0.1641,0.3435,2181.0,73.13,0.0,87.925,3948.96,22.81,0.8,0.26,1.55,0,0,0,0,0,0,1,0
2018-06-11,15.709999999999999,21.92,33.415,1157.0,310.0,0.1641,0.3435,2181.0,75.71,0.0,87.969,3909.36,23.09,0.77,0.26,1.6,0,0,0,0,0,0,1,0
2018-06-12,15.709999999999999,21.92,33.415,1157.0,310.0,0.1641,0.3435,2181.0,70.96,0.02,88.00200000000001,3167.84,22.18,0.65,0.27,1.28,0,0,0,0,1,0,0,0
2018-06-13,15.709999999999999,21.92,33.415,1157.0,310.0,0.1641,0.3435,2181.0,81.96,0.0,87.963,3277.2,21.04,0.62,0.27,1.2,0,0,0,1,0,0,0,0
2018-06-14,15.709999999999999,21.92,33.415,1157.0,310.0,0.1641,0.3435,2181.0,84.0,0.0,87.93,3422.2,21.51,0.76,0.28,1.89,0,0,0,1,0,0,0,0
2018-06-15,15.709999999999999,21.92,33.415,1157.0,310.0,0.1641,0.3435,2181.0,78.5,0.0,87.882,3218.6,22.64,0.65,0.36,1.19,0,0,0,1,0,0,0,0
2018-06-16,15.709999999999999,21.92,33.415,1157.0,310.0,0.1641,0.3435,2181.0,77.13,0.0,87.874,3931.31,23.01,0.71,0.33,1.39,0,0,0,0,0,0,1,0
2018-06-17,15.709999999999999,21.92,33.415,1157.0,310.0,0.1641,0.3435,2181.0,73.29,0.0,87.781,3214.84,22.77,0.78,0.4,1.51,0,0,0,0,1,0,0,0
2018-06-18,15.709999999999999,21.92,33.415,1157.0,310.0,0.1641,0.3435,2181.0,77.0,0.02,87.71,2915.39,22.69,0.69,0.43,1.18,0,0,0,0,0,0,1,0
2018-06-19,15.709999999999999,21.92,33.415,1157.0,310.0,0.1641,0.3435,2181.0,83.67,0.02,87.865,3374.57,21.21,0.66,0.29,1.32,0,0,0,0,0,0,0,1
2018-06-20,15.709999999999999,21.92,33.415,1157.0,310.0,0.1641,0.3435,2181.0,86.21,0.02,87.99799999999999,1956.14,20.38,0.57,0.27,1.04,0,0,0,0,0,0,1,0
2018-06-21,15.709999999999999,21.92,33.415,1157.0,310.0,0.1641,0.3435,2181.0,85.38,0.0,88.014,2725.06,20.96,0.54,0.28,0.97,0,0,0,1,0,0,0,0
2018-06-22,15.709999999999999,21.92,33.415,1157.0,310.0,0.1641,0.3435,2181.0,85.17,0.0,87.973,2289.35,20.11,0.6,0.28,1.01,0,0,0,0,0,0,0,1
2018-06-23,15.709999999999999,21.92,33.415,1157.0,310.0,0.1641,0.3435,2181.0,81.46,0.0,87.87899999999999,2450.9,21.28,0.64,0.36,1.02,0,0,0,0,0,0,0,1
2018-06-24,27.15,35.0,55.69,1157.0,310.0,0.1641,0.3435,2181.0,79.33,0.0,87.79700000000001,3092.42,21.67,0.63,0.36,0.94,0,1,0,0,0,0,0,0
2018-06-25,11.96,19.91,45.92,1157.0,310.0,0.1641,0.3435,2181.0,81.83,0.0,87.74700000000001,3820.87,21.75,0.66,0.37,1.09,0,0,0,0,0,0,1,0
2018-06-26,15.32,23.4,47.69,1157.0,310.0,0.1641,0.3435,2181.0,89.13,0.06,87.781,1674.84,19.69,0.52,0.28,0.96,0,0,0,0,0,0,1,0
2018-06-27,21.89,32.62,53.82,1157.0,310.0,0.1641,0.3435,2181.0,80.63,0.0,87.785,2922.46,21.24,0.72,0.32,1.46,0,0,0,0,0,0,0,1
2018-06-28,19.64,30.38,63.73,1157.0,310.0,0.1641,0.3435,2181.0,79.21,0.0,87.727,2939.07,21.76,0.7,0.3,1.6,0,0,0,0,1,0,0,0
2018-06-29,26.55,39.71,76.74,1157.0,310.0,0.1641,0.3435,2181.0,81.04,0.0,87.63799999999999,2275.58,21.79,0.58,0.27,0.9,0,0,0,1,0,0,0,0
2018-06-30,22.04,32.28,54.93,1157.0,310.0,0.1641,0.3435,2181.0,83.88,0.04,87.62100000000001,3046.81,21.28,0.66,0.33,1.33,0,0,0,0,0,0,1,0
2018-07-01,26.53,38.73,63.54,1157.0,310.0,0.1511,0.341,2185.0,85.38,0.0,87.675,2306.33,21.13,0.65,0.32,1.31,0,0,0,0,0,0,0,1
2018-07-02,17.99,26.24,48.02,1157.0,310.0,0.1511,0.341,2185.0,88.92,0.13,87.708,1931.16,20.21,0.53,0.28,0.94,0,0,0,0,0,0,0,1
2018-07-03,21.6,32.03,52.51,1157.0,310.0,0.1511,0.341,2185.0,82.46,0.02,87.73200000000001,3433.85,21.55,0.77,0.0,3.48,0,0,0,0,0,0,1,0
2018-07-04,30.72,47.23,85.06,1157.0,310.0,0.1511,0.341,2185.0,80.83,2.6,87.795,2723.78,21.61,0.66,0.25,1.32,0,0,0,0,1,0,0,0
2018-07-05,12.06,18.76,40.79,1157.0,310.0,0.1511,0.341,2185.0,80.08,0.06,87.936,4013.9,21.07,0.81,0.41,1.37,0,0,0,0,1,0,0,0
2018-07-06,8.03,13.08,33.3,1157.0,310.0,0.1511,0.341,2185.0,71.04,0.0,87.98899999999999,5342.13,21.25,1.24,0.24,2.31,0,0,0,0,0,1,0,0
2018-07-07,19.75,31.27,63.39,1157.0,310.0,0.1511,0.341,2185.0,74.88,0.02,87.929,5425.17,20.95,0.9,0.21,1.76,0,0,0,0,1,0,0,0
2018-07-08,14.7,23.96,58.98,1157.0,310.0,0.1511,0.341,2185.0,74.04,1.38,87.93,3181.08,21.14,0.89,0.21,1.86,0,0,0,0,0,1,0,0
2018-07-09,12.64,19.61,43.59,1157.0,310.0,0.1511,0.341,2185.0,79.75,0.04,87.949,3670.65,20.89,0.77,0.26,1.7,0,0,0,0,0,1,0,0
2018-07-10,16.56,26.18,58.47,1157.0,310.0,0.1511,0.341,2185.0,73.79,0.0,87.965,4355.11,22.15,0.77,0.25,1.56,0,0,0,0,1,0,0,0
2018-07-11,13.95,21.98,47.19,1157.0,310.0,0.1511,0.341,2185.0,83.17,2.82,87.98200000000001,1989.1,20.69,0.54,0.13,1.0,0,0,0,0,0,1,0,0
2018-07-12,20.16,30.62,56.2,1157.0,310.0,0.1511,0.341,2185.0,79.67,1.72,87.949,4235.45,21.39,0.67,0.2,1.45,0,0,0,0,1,0,0,0
2018-07-13,18.24,28.74,64.12,1157.0,310.0,0.1511,0.341,2185.0,77.0,0.0,87.87899999999999,3261.56,21.58,0.59,0.23,1.5,0,0,0,0,1,0,0,0
2018-07-14,29.52,47.34,103.72,1157.0,310.0,0.1511,0.341,2185.0,81.42,0.0,87.852,2109.57,20.78,0.59,0.16,1.28,0,0,0,0,1,0,0,0
2018-07-15,37.14,57.58,98.73,1157.0,310.0,0.1511,0.341,2185.0,79.04,0.39,87.852,3132.71,21.06,0.59,0.15,1.44,0,0,0,0,1,0,0,0
2018-07-16,20.19,31.19,65.72,1157.0,310.0,0.1511,0.341,2185.0,76.67,0.0,87.958,4202.57,20.59,0.81,0.18,1.8,0,0,0,0,1,0,0,0
