TimeStamp,PM1(Ug/m3),PM2.5(Ug/m3),PM10(Ug/m3),hour,Hour
2017-07-15 23:00:00,52.19,75.87,127.82,23,0 days 23:00:00.000000000
2017-07-16 00:00:00,43.26,61.48,91.93,0,0 days 00:00:00.000000000
2017-07-16 01:00:00,40.52,56.41,80.16,1,0 days 01:00:00.000000000
2017-07-16 02:00:00,44.91,62.35,89.01,2,0 days 02:00:00.000000000
2017-07-16 03:00:00,41.28,56.31,73.17,3,0 days 03:00:00.000000000
2017-07-16 04:00:00,45.49,62.12,79.79,4,0 days 04:00:00.000000000
2017-07-16 05:00:00,44.05,59.22,78.53,5,0 days 05:00:00.000000000
2017-07-16 06:00:00,23.2,30.78,42.48,6,0 days 06:00:00.000000000
2017-07-16 07:00:00,17.6,23.64,42.36,7,0 days 07:00:00.000000000
2017-07-16 08:00:00,9.29,12.69,26.82,8,0 days 08:00:00.000000000
2017-07-16 09:00:00,7.5,10.42,26.85,9,0 days 09:00:00.000000000
2017-07-16 10:00:00,9.21,13.01,38.08,10,0 days 10:00:00.000000000
2017-07-16 11:00:00,5.35,8.04,29.04,11,0 days 11:00:00.000000000
2017-07-16 12:00:00,4.64,7.16,28.5,12,0 days 12:00:00.000000000
2017-07-16 13:00:00,5.18,8.17,38.03,13,0 days 13:00:00.000000000
2017-07-16 14:00:00,9.12,13.44,49.85,14,0 days 14:00:00.000000000
2017-07-16 15:00:00,11.51,17.7,76.43,15,0 days 15:00:00.000000000
2017-07-16 16:00:00,14.44,22.39,90.02,16,0 days 16:00:00.000000000
2017-07-16 17:00:00,18.24,27.93,108.77,17,0 days 17:00:00.000000000
2017-07-16 18:00:00,16.05,24.84,99.58,18,0 days 18:00:00.000000000
2017-07-16 19:00:00,12.03,18.45,65.1,19,0 days 19:00:00.000000000
2017-07-16 20:00:00,17.56,26.15,79.87,20,0 days 20:00:00.000000000
2017-07-16 21:00:00,18.04,27.13,74.64,21,0 days 21:00:00.000000000
2017-07-16 22:00:00,17.18,25.24,55.46,22,0 days 22:00:00.000000000
2017-07-16 23:00:00,12.24,17.18,29.72,23,0 days 23:00:00.000000000
2017-07-17 00:00:00,17.05,24.05,39.88,0,0 days 00:00:00.000000000
2017-07-17 01:00:00,17.42,24.59,43.24,1,0 days 01:00:00.000000000
2017-07-17 02:00:00,18.16,25.05,42.49,2,0 days 02:00:00.000000000
