TimeStamp,PM1(Ug/m3),PM2.5(Ug/m3),PM10(Ug/m3),field8,hour,Hour
2018-05-05 04:00:00,8.7,12.17,38.54,4.51,4,0 days 04:00:00.000000000
2018-05-05 05:00:00,6.1,8.59,29.07,4.5,5,0 days 05:00:00.000000000
2018-05-05 06:00:00,3.56,4.82,14.1,4.5,6,0 days 06:00:00.000000000
2018-05-05 07:00:00,3.73,5.23,18.45,4.51,7,0 days 07:00:00.000000000
2018-05-05 08:00:00,4.1,5.59,10.79,4.51,8,0 days 08:00:00.000000000
2018-05-05 09:00:00,4.03,5.14,7.78,4.51,9,0 days 09:00:00.000000000
2018-05-05 10:00:00,3.38,4.4,10.23,4.51,10,0 days 10:00:00.000000000
2018-05-05 11:00:00,2.07,2.8,7.46,4.51,11,0 days 11:00:00.000000000
2018-05-05 12:00:00,2.69,3.73,12.17,4.51,12,0 days 12:00:00.000000000
2018-05-05 13:00:00,2.92,4.08,11.92,4.51,13,0 days 13:00:00.000000000
2018-05-05 14:00:00,3.33,4.6,13.84,4.51,14,0 days 14:00:00.000000000
2018-05-05 15:00:00,3.88,5.32,15.62,4.5,15,0 days 15:00:00.000000000
2018-05-05 16:00:00,8.77,11.22,22.48,4.5,16,0 days 16:00:00.000000000
2018-05-05 17:00:00,10.34,13.37,29.53,4.5,17,0 days 17:00:00.000000000
2018-05-05 18:00:00,9.94,13.05,29.41,4.5,18,0 days 18:00:00.000000000
2018-05-05 19:00:00,8.36,11.16,26.19,4.5,19,0 days 19:00:00.000000000
2018-05-05 20:00:00,6.94,9.5,23.94,4.5,20,0 days 20:00:00.000000000
2018-05-05 21:00:00,5.38,7.21,16.52,4.51,21,0 days 21:00:00.000000000
2018-05-05 22:00:00,5.15,6.83,15.79,4.51,22,0 days 22:00:00.000000000
2018-05-05 23:00:00,3.95,4.71,6.36,4.51,23,0 days 23:00:00.000000000
2018-05-06 00:00:00,3.35,4.1,5.58,4.52,0,0 days 00:00:00.000000000
2018-05-06 01:00:00,2.43,3.02,7.13,4.52,1,0 days 01:00:00.000000000
2018-05-06 02:00:00,2.63,3.16,5.15,4.51,2,0 days 02:00:00.000000000
2018-05-06 03:00:00,3.92,4.85,8.44,4.52,3,0 days 03:00:00.000000000
2018-05-06 04:00:00,5.04,6.37,12.46,4.52,4,0 days 04:00:00.000000000
2018-05-06 05:00:00,6.34,8.46,21.8,4.52,5,0 days 05:00:00.000000000
2018-05-06 06:00:00,4.92,6.56,15.99,4.52,6,0 days 06:00:00.000000000
2018-05-06 07:00:00,1.92,2.61,7.37,4.52,7,0 days 07:00:00.000000000
2018-05-06 08:00:00,1.93,2.86,12.3,4.51,8,0 days 08:00:00.000000000
2018-05-06 09:00:00,1.48,2.16,7.85,4.51,9,0 days 09:00:00.000000000
2018-05-06 10:00:00,1.33,1.92,6.15,4.51,10,0 days 10:00:00.000000000
2018-05-06 11:00:00,1.48,2.14,8.28,4.51,11,0 days 11:00:00.000000000
2018-05-06 12:00:00,1.77,2.73,11.2,4.51,12,0 days 12:00:00.000000000
2018-05-06 13:00:00,2.08,2.96,8.52,4.51,13,0 days 13:00:00.000000000
2018-05-06 14:00:00,2.16,3.02,10.41,4.51,14,0 days 14:00:00.000000000
2018-05-06 15:00:00,3.02,4.15,12.32,4.52,15,0 days 15:00:00.000000000
2018-05-06 16:00:00,5.79,7.82,19.13,4.51,16,0 days 16:00:00.000000000
2018-05-06 17:00:00,7.97,10.69,24.08,4.51,17,0 days 17:00:00.000000000
2018-05-06 18:00:00,13.41,18.25,47.61,4.51,18,0 days 18:00:00.000000000
2018-05-06 19:00:00,16.83,22.35,43.1,4.51,19,0 days 19:00:00.000000000
2018-05-06 20:00:00,40.48,53.74,95.95,4.51,20,0 days 20:00:00.000000000
2018-05-06 21:00:00,37.06,48.3,76.31,4.51,21,0 days 21:00:00.000000000
2018-05-06 22:00:00,40.9,52.65,78.15,4.51,22,0 days 22:00:00.000000000
2018-05-06 23:00:00,16.37,19.94,24.75,4.51,23,0 days 23:00:00.000000000
2018-05-07 00:00:00,6.7,8.02,10.04,4.51,0,0 days 00:00:00.000000000
2018-05-07 01:00:00,2.3,2.7,3.92,4.51,1,0 days 01:00:00.000000000
2018-05-07 02:00:00,2.59,3.07,4.3,4.51,2,0 days 02:00:00.000000000
2018-05-07 03:00:00,3.89,4.66,6.09,4.51,3,0 days 03:00:00.000000000
2018-05-07 04:00:00,4.25,5.09,6.75,4.51,4,0 days 04:00:00.000000000
2018-05-07 05:00:00,2.67,3.33,6.57,4.51,5,0 days 05:00:00.000000000
2018-05-07 06:00:00,2.3,2.93,6.76,4.51,6,0 days 06:00:00.000000000
2018-05-07 07:00:00,2.61,3.47,9.59,4.51,7,0 days 07:00:00.000000000
2018-05-07 08:00:00,3.33,4.59,11.7,4.51,8,0 days 08:00:00.000000000
2018-05-07 09:00:00,2.25,2.87,6.0,4.5,9,0 days 09:00:00.000000000
2018-05-07 10:00:00,1.82,2.37,6.08,4.5,10,0 days 10:00:00.000000000
2018-05-07 11:00:00,1.53,2.1,6.88,4.5,11,0 days 11:00:00.000000000
2018-05-07 12:00:00,1.49,2.21,9.66,4.5,12,0 days 12:00:00.000000000
2018-05-07 13:00:00,1.56,2.19,7.51,4.5,13,0 days 13:00:00.000000000
2018-05-07 14:00:00,1.91,2.61,9.15,4.5,14,0 days 14:00:00.000000000
2018-05-07 15:00:00,3.01,4.17,14.49,4.5,15,0 days 15:00:00.000000000
2018-05-07 16:00:00,4.31,6.11,22.96,4.5,16,0 days 16:00:00.000000000
2018-05-07 17:00:00,6.5,8.64,23.56,4.5,17,0 days 17:00:00.000000000
2018-05-07 18:00:00,7.84,10.96,38.96,4.51,18,0 days 18:00:00.000000000
2018-05-07 19:00:00,7.34,10.18,34.15,4.5,19,0 days 19:00:00.000000000
2018-05-07 20:00:00,12.67,17.01,39.65,4.5,20,0 days 20:00:00.000000000
2018-05-07 21:00:00,11.62,15.4,33.78,4.5,21,0 days 21:00:00.000000000
2018-05-07 22:00:00,8.78,11.58,27.26,4.5,22,0 days 22:00:00.000000000
2018-05-07 23:00:00,6.1,7.98,17.59,4.5,23,0 days 23:00:00.000000000
2018-05-08 00:00:00,7.94,10.13,20.72,4.5,0,0 days 00:00:00.000000000
2018-05-08 01:00:00,5.77,7.51,15.08,4.5,1,0 days 01:00:00.000000000
2018-05-08 02:00:00,20.23,24.25,32.42,4.5,2,0 days 02:00:00.000000000
2018-05-08 03:00:00,3.56,4.56,8.81,4.5,3,0 days 03:00:00.000000000
2018-05-08 04:00:00,3.95,5.37,16.29,4.5,4,0 days 04:00:00.000000000
2018-05-08 05:00:00,6.94,9.73,31.34,4.5,5,0 days 05:00:00.000000000
2018-05-08 06:00:00,3.32,4.34,12.21,4.5,6,0 days 06:00:00.000000000
2018-05-08 07:00:00,3.11,4.05,11.38,4.5,7,0 days 07:00:00.000000000
2018-05-08 08:00:00,1.95,2.62,9.3,4.5,8,0 days 08:00:00.000000000
2018-05-08 09:00:00,1.45,2.11,10.35,4.5,9,0 days 09:00:00.000000000
2018-05-08 10:00:00,2.21,2.97,10.52,4.5,10,0 days 10:00:00.000000000
2018-05-08 11:00:00,2.81,3.71,10.54,4.5,11,0 days 11:00:00.000000000
2018-05-08 12:00:00,2.03,2.68,8.18,4.5,12,0 days 12:00:00.000000000
2018-05-08 13:00:00,1.88,2.5,7.07,4.5,13,0 days 13:00:00.000000000
2018-05-08 14:00:00,2.49,3.36,11.81,4.5,14,0 days 14:00:00.000000000
2018-05-08 15:00:00,2.73,3.72,13.37,4.49,15,0 days 15:00:00.000000000
2018-05-08 16:00:00,5.13,7.08,22.14,4.5,16,0 days 16:00:00.000000000
2018-05-08 17:00:00,8.94,11.95,29.09,4.5,17,0 days 17:00:00.000000000
2018-05-08 18:00:00,9.13,12.49,35.86,4.5,18,0 days 18:00:00.000000000
2018-05-08 19:00:00,8.83,12.21,36.51,4.5,19,0 days 19:00:00.000000000
2018-05-08 20:00:00,9.4,13.05,44.11,4.5,20,0 days 20:00:00.000000000
2018-05-08 21:00:00,9.78,13.35,37.19,4.5,21,0 days 21:00:00.000000000
2018-05-08 22:00:00,8.51,11.98,32.09,4.5,22,0 days 22:00:00.000000000
2018-05-08 23:00:00,7.58,10.37,26.36,4.5,23,0 days 23:00:00.000000000
2018-05-09 00:00:00,8.81,12.15,28.53,4.5,0,0 days 00:00:00.000000000
2018-05-09 01:00:00,19.15,24.36,43.12,4.5,1,0 days 01:00:00.000000000
2018-05-09 02:00:00,9.1,12.3,23.74,4.5,2,0 days 02:00:00.000000000
2018-05-09 03:00:00,17.47,22.88,36.95,4.51,3,0 days 03:00:00.000000000
2018-05-09 04:00:00,20.18,26.48,44.12,4.51,4,0 days 04:00:00.000000000
2018-05-09 05:00:00,20.93,28.22,58.17,4.5,5,0 days 05:00:00.000000000
2018-05-09 06:00:00,5.42,7.53,16.38,4.5,6,0 days 06:00:00.000000000
2018-05-09 07:00:00,2.35,3.13,9.43,4.5,7,0 days 07:00:00.000000000
2018-05-09 08:00:00,2.06,2.85,10.24,4.51,8,0 days 08:00:00.000000000
2018-05-09 09:00:00,2.03,2.7,9.95,4.5,9,0 days 09:00:00.000000000
2018-05-09 10:00:00,2.09,2.73,7.45,4.51,10,0 days 10:00:00.000000000
2018-05-09 11:00:00,3.93,5.03,10.09,4.51,11,0 days 11:00:00.000000000
2018-05-09 12:00:00,4.25,5.38,12.41,4.51,12,0 days 12:00:00.000000000
2018-05-09 13:00:00,3.04,3.96,11.93,4.51,13,0 days 13:00:00.000000000
2018-05-09 14:00:00,3.06,4.03,11.37,4.5,14,0 days 14:00:00.000000000
2018-05-09 15:00:00,4.66,6.16,20.98,4.5,15,0 days 15:00:00.000000000
2018-05-09 16:00:00,7.74,10.33,27.97,4.51,16,0 days 16:00:00.000000000
2018-05-09 17:00:00,11.26,14.61,33.56,4.51,17,0 days 17:00:00.000000000
2018-05-09 18:00:00,9.52,12.66,31.12,4.51,18,0 days 18:00:00.000000000
2018-05-09 19:00:00,8.77,11.51,23.87,4.5,19,0 days 19:00:00.000000000
2018-05-09 20:00:00,7.25,9.87,20.85,4.51,20,0 days 20:00:00.000000000
2018-05-09 21:00:00,7.66,10.23,24.95,4.51,21,0 days 21:00:00.000000000
2018-05-09 22:00:00,6.15,8.11,19.16,4.51,22,0 days 22:00:00.000000000
2018-05-09 23:00:00,2.99,3.79,8.43,4.5,23,0 days 23:00:00.000000000
2018-05-10 00:00:00,2.87,3.68,8.16,4.51,0,0 days 00:00:00.000000000
2018-05-10 01:00:00,2.73,3.41,6.95,4.51,1,0 days 01:00:00.000000000
2018-05-10 02:00:00,5.1,6.12,8.58,4.51,2,0 days 02:00:00.000000000
2018-05-10 03:00:00,5.86,6.98,8.72,4.51,3,0 days 03:00:00.000000000
2018-05-10 04:00:00,7.19,8.82,12.15,4.51,4,0 days 04:00:00.000000000
2018-05-10 05:00:00,5.16,6.55,12.8,4.5,5,0 days 05:00:00.000000000
2018-05-10 06:00:00,3.12,3.99,9.05,4.5,6,0 days 06:00:00.000000000
2018-05-10 07:00:00,2.26,2.97,9.14,4.5,7,0 days 07:00:00.000000000
2018-05-10 08:00:00,1.75,2.42,8.76,4.5,8,0 days 08:00:00.000000000
2018-05-10 09:00:00,1.65,2.28,9.96,4.49,9,0 days 09:00:00.000000000
2018-05-10 10:00:00,1.9,2.54,6.39,4.49,10,0 days 10:00:00.000000000
2018-05-10 11:00:00,1.71,2.38,7.95,4.49,11,0 days 11:00:00.000000000
2018-05-10 12:00:00,1.86,2.6,9.14,4.49,12,0 days 12:00:00.000000000
2018-05-10 13:00:00,1.79,2.51,8.49,4.5,13,0 days 13:00:00.000000000
2018-05-10 14:00:00,2.07,2.76,8.84,4.5,14,0 days 14:00:00.000000000
2018-05-10 15:00:00,3.26,4.59,17.15,4.5,15,0 days 15:00:00.000000000
2018-05-10 16:00:00,7.62,10.14,23.08,4.5,16,0 days 16:00:00.000000000
2018-05-10 17:00:00,7.1,9.44,24.97,4.5,17,0 days 17:00:00.000000000
2018-05-10 18:00:00,5.46,7.36,22.76,4.5,18,0 days 18:00:00.000000000
2018-05-10 19:00:00,5.79,7.59,17.87,4.51,19,0 days 19:00:00.000000000
2018-05-10 20:00:00,6.62,8.73,20.52,4.51,20,0 days 20:00:00.000000000
2018-05-10 21:00:00,6.77,8.74,17.24,4.51,21,0 days 21:00:00.000000000
2018-05-10 22:00:00,4.41,5.69,11.58,4.51,22,0 days 22:00:00.000000000
2018-05-10 23:00:00,4.25,5.41,10.5,4.51,23,0 days 23:00:00.000000000
2018-05-11 00:00:00,5.55,7.28,16.62,4.51,0,0 days 00:00:00.000000000
2018-05-11 01:00:00,4.37,5.66,11.88,4.51,1,0 days 01:00:00.000000000
2018-05-11 02:00:00,4.66,5.96,10.79,4.51,2,0 days 02:00:00.000000000
2018-05-11 03:00:00,7.4,9.85,21.22,4.51,3,0 days 03:00:00.000000000
2018-05-11 04:00:00,10.76,15.03,39.43,4.51,4,0 days 04:00:00.000000000
2018-05-11 05:00:00,3.83,5.42,17.9,4.52,5,0 days 05:00:00.000000000
2018-05-11 06:00:00,2.71,3.72,14.01,4.51,6,0 days 06:00:00.000000000
2018-05-11 07:00:00,4.45,5.72,10.64,4.51,7,0 days 07:00:00.000000000
2018-05-11 08:00:00,4.53,5.7,8.73,4.5,8,0 days 08:00:00.000000000
2018-05-11 09:00:00,6.71,8.38,14.08,4.51,9,0 days 09:00:00.000000000
2018-05-11 10:00:00,4.64,5.87,11.76,4.5,10,0 days 10:00:00.000000000
2018-05-11 11:00:00,3.5,4.2,6.96,4.51,11,0 days 11:00:00.000000000
2018-05-11 12:00:00,4.63,5.54,7.52,4.51,12,0 days 12:00:00.000000000
2018-05-11 13:00:00,6.89,8.42,11.7,4.51,13,0 days 13:00:00.000000000
2018-05-11 14:00:00,8.15,9.96,14.4,4.51,14,0 days 14:00:00.000000000
2018-05-11 15:00:00,11.34,14.06,25.9,4.51,15,0 days 15:00:00.000000000
2018-05-11 16:00:00,9.58,12.44,27.23,4.51,16,0 days 16:00:00.000000000
2018-05-11 17:00:00,14.24,18.08,37.14,4.51,17,0 days 17:00:00.000000000
2018-05-11 18:00:00,14.21,18.77,45.06,4.51,18,0 days 18:00:00.000000000
2018-05-11 19:00:00,11.87,15.27,31.06,4.51,19,0 days 19:00:00.000000000
2018-05-11 20:00:00,7.39,9.62,19.97,4.51,20,0 days 20:00:00.000000000
2018-05-11 21:00:00,5.38,6.71,11.84,4.51,21,0 days 21:00:00.000000000
2018-05-11 22:00:00,5.64,6.98,10.44,4.51,22,0 days 22:00:00.000000000
2018-05-11 23:00:00,7.49,9.44,14.3,4.51,23,0 days 23:00:00.000000000
2018-05-12 00:00:00,6.11,7.55,12.03,4.51,0,0 days 00:00:00.000000000
2018-05-12 01:00:00,6.61,8.19,11.91,4.51,1,0 days 01:00:00.000000000
2018-05-12 02:00:00,9.41,11.62,15.53,4.51,2,0 days 02:00:00.000000000
2018-05-12 03:00:00,7.98,9.69,12.55,4.51,3,0 days 03:00:00.000000000
2018-05-12 04:00:00,8.92,10.73,12.96,4.51,4,0 days 04:00:00.000000000
2018-05-12 05:00:00,7.26,8.93,13.23,4.51,5,0 days 05:00:00.000000000
2018-05-12 06:00:00,7.1,8.79,14.77,4.51,6,0 days 06:00:00.000000000
2018-05-12 07:00:00,3.2,4.0,9.15,4.51,7,0 days 07:00:00.000000000
2018-05-12 08:00:00,2.76,3.79,11.73,4.51,8,0 days 08:00:00.000000000
2018-05-12 09:00:00,1.8,2.48,7.81,4.51,9,0 days 09:00:00.000000000
2018-05-12 10:00:00,1.42,1.96,6.92,4.5,10,0 days 10:00:00.000000000
2018-05-12 11:00:00,1.17,1.68,6.09,4.5,11,0 days 11:00:00.000000000
2018-05-12 12:00:00,1.32,1.87,5.95,4.5,12,0 days 12:00:00.000000000
2018-05-12 13:00:00,1.27,1.82,6.6,4.5,13,0 days 13:00:00.000000000
2018-05-12 14:00:00,1.92,2.77,12.32,4.5,14,0 days 14:00:00.000000000
2018-05-12 15:00:00,2.76,3.88,17.16,4.5,15,0 days 15:00:00.000000000
2018-05-12 16:00:00,6.91,9.41,28.95,4.49,16,0 days 16:00:00.000000000
2018-05-12 17:00:00,6.15,8.53,33.06,4.5,17,0 days 17:00:00.000000000
2018-05-12 18:00:00,8.06,11.17,37.55,4.5,18,0 days 18:00:00.000000000
2018-05-12 19:00:00,7.52,10.15,30.87,4.5,19,0 days 19:00:00.000000000
2018-05-12 20:00:00,6.0,7.92,21.92,4.49,20,0 days 20:00:00.000000000
2018-05-12 21:00:00,7.22,9.52,24.12,4.49,21,0 days 21:00:00.000000000
2018-05-12 22:00:00,5.99,7.67,15.95,4.5,22,0 days 22:00:00.000000000
2018-05-12 23:00:00,8.66,11.28,22.29,4.49,23,0 days 23:00:00.000000000
2018-05-13 00:00:00,4.92,6.17,10.03,4.49,0,0 days 00:00:00.000000000
2018-05-13 01:00:00,4.33,5.32,7.67,4.5,1,0 days 01:00:00.000000000
2018-05-13 02:00:00,5.06,6.36,9.11,4.5,2,0 days 02:00:00.000000000
2018-05-13 03:00:00,4.25,5.27,7.48,4.5,3,0 days 03:00:00.000000000
2018-05-13 04:00:00,11.54,15.06,32.77,4.5,4,0 days 04:00:00.000000000
2018-05-13 05:00:00,11.37,15.48,36.29,4.5,5,0 days 05:00:00.000000000
2018-05-13 06:00:00,3.38,4.51,9.56,4.5,6,0 days 06:00:00.000000000
2018-05-13 07:00:00,1.87,2.57,9.16,4.5,7,0 days 07:00:00.000000000
2018-05-13 08:00:00,1.72,2.48,9.26,4.49,8,0 days 08:00:00.000000000
2018-05-13 09:00:00,1.31,1.9,7.49,4.49,9,0 days 09:00:00.000000000
2018-05-13 10:00:00,1.34,1.99,7.66,4.5,10,0 days 10:00:00.000000000
2018-05-13 11:00:00,1.46,2.19,8.88,4.5,11,0 days 11:00:00.000000000
2018-05-13 12:00:00,2.09,3.04,10.33,4.5,12,0 days 12:00:00.000000000
2018-05-13 13:00:00,2.15,3.08,11.49,4.5,13,0 days 13:00:00.000000000
2018-05-13 14:00:00,3.15,4.34,12.49,4.5,14,0 days 14:00:00.000000000
2018-05-13 15:00:00,6.24,8.39,21.62,4.49,15,0 days 15:00:00.000000000
2018-05-13 16:00:00,11.72,15.71,40.35,4.49,16,0 days 16:00:00.000000000
2018-05-13 17:00:00,11.26,15.0,33.5,4.49,17,0 days 17:00:00.000000000
2018-05-13 18:00:00,10.45,13.86,28.15,4.49,18,0 days 18:00:00.000000000
2018-05-13 19:00:00,16.31,21.73,46.38,4.49,19,0 days 19:00:00.000000000
2018-05-13 20:00:00,13.43,17.44,32.52,4.5,20,0 days 20:00:00.000000000
2018-05-13 21:00:00,18.36,23.64,37.55,4.5,21,0 days 21:00:00.000000000
2018-05-13 22:00:00,27.51,33.93,44.71,4.5,22,0 days 22:00:00.000000000
2018-05-13 23:00:00,10.73,13.0,15.78,4.5,23,0 days 23:00:00.000000000
2018-05-14 00:00:00,16.03,19.7,26.66,4.5,0,0 days 00:00:00.000000000
2018-05-14 01:00:00,18.37,22.88,28.85,4.51,1,0 days 01:00:00.000000000
2018-05-14 02:00:00,13.29,16.4,19.3,4.51,2,0 days 02:00:00.000000000
2018-05-14 03:00:00,26.19,33.41,41.27,4.51,3,0 days 03:00:00.000000000
2018-05-14 04:00:00,37.74,48.03,78.2,4.51,4,0 days 04:00:00.000000000
2018-05-14 05:00:00,9.95,13.03,25.69,4.51,5,0 days 05:00:00.000000000
2018-05-14 06:00:00,3.49,5.02,19.45,4.51,6,0 days 06:00:00.000000000
2018-05-14 07:00:00,2.83,4.08,13.31,4.51,7,0 days 07:00:00.000000000
2018-05-14 08:00:00,2.29,3.4,12.2,4.51,8,0 days 08:00:00.000000000
2018-05-14 09:00:00,1.84,2.68,8.64,4.5,9,0 days 09:00:00.000000000
2018-05-14 10:00:00,1.71,2.44,8.12,4.51,10,0 days 10:00:00.000000000
2018-05-14 11:00:00,1.54,2.25,8.08,4.51,11,0 days 11:00:00.000000000
2018-05-14 12:00:00,1.76,2.72,10.52,4.51,12,0 days 12:00:00.000000000
2018-05-14 13:00:00,1.94,2.86,9.86,4.5,13,0 days 13:00:00.000000000
2018-05-14 14:00:00,2.69,3.72,11.32,4.5,14,0 days 14:00:00.000000000
2018-05-14 15:00:00,4.33,6.14,21.11,4.5,15,0 days 15:00:00.000000000
2018-05-14 16:00:00,7.39,10.02,24.77,4.51,16,0 days 16:00:00.000000000
2018-05-14 17:00:00,11.36,15.04,34.52,4.5,17,0 days 17:00:00.000000000
2018-05-14 18:00:00,12.22,16.38,38.93,4.51,18,0 days 18:00:00.000000000
2018-05-14 19:00:00,8.07,11.65,28.73,4.3,19,0 days 19:00:00.000000000
2018-05-14 20:00:00,3.47,4.58,10.58,4.5,20,0 days 20:00:00.000000000
2018-05-14 21:00:00,4.08,5.42,11.1,4.51,21,0 days 21:00:00.000000000
2018-05-14 22:00:00,8.69,11.72,25.32,4.51,22,0 days 22:00:00.000000000
2018-05-14 23:00:00,9.4,12.75,26.03,4.51,23,0 days 23:00:00.000000000
2018-05-15 00:00:00,4.98,6.49,11.35,4.51,0,0 days 00:00:00.000000000
2018-05-15 01:00:00,6.6,8.07,11.12,4.51,1,0 days 01:00:00.000000000
2018-05-15 02:00:00,4.63,5.61,7.86,4.51,2,0 days 02:00:00.000000000
2018-05-15 03:00:00,6.04,7.38,11.28,4.52,3,0 days 03:00:00.000000000
2018-05-15 04:00:00,4.58,5.83,11.4,4.52,4,0 days 04:00:00.000000000
2018-05-15 05:00:00,4.56,6.02,13.99,4.52,5,0 days 05:00:00.000000000
2018-05-15 06:00:00,3.78,5.07,14.47,4.51,6,0 days 06:00:00.000000000
2018-05-15 07:00:00,2.59,3.49,10.89,4.51,7,0 days 07:00:00.000000000
2018-05-15 08:00:00,2.79,3.76,11.37,4.51,8,0 days 08:00:00.000000000
2018-05-15 09:00:00,2.55,3.45,11.04,4.52,9,0 days 09:00:00.000000000
2018-05-15 10:00:00,1.92,2.6,9.47,4.51,10,0 days 10:00:00.000000000
2018-05-15 11:00:00,2.02,2.74,7.91,4.51,11,0 days 11:00:00.000000000
2018-05-15 12:00:00,2.07,2.8,8.64,4.51,12,0 days 12:00:00.000000000
2018-05-15 13:00:00,1.98,2.64,7.63,4.51,13,0 days 13:00:00.000000000
2018-05-15 14:00:00,2.08,2.66,6.71,4.51,14,0 days 14:00:00.000000000
2018-05-15 15:00:00,4.63,5.96,12.13,4.51,15,0 days 15:00:00.000000000
2018-05-15 16:00:00,6.86,9.08,20.54,4.51,16,0 days 16:00:00.000000000
2018-05-15 17:00:00,8.33,11.03,24.51,4.51,17,0 days 17:00:00.000000000
2018-05-15 18:00:00,10.05,13.37,27.22,4.51,18,0 days 18:00:00.000000000
2018-05-15 19:00:00,12.52,16.19,30.4,4.51,19,0 days 19:00:00.000000000
2018-05-15 20:00:00,12.82,16.74,27.59,4.52,20,0 days 20:00:00.000000000
2018-05-15 21:00:00,5.47,6.88,9.09,4.52,21,0 days 21:00:00.000000000
2018-05-15 22:00:00,5.72,6.94,9.05,4.52,22,0 days 22:00:00.000000000
2018-05-15 23:00:00,4.34,5.22,7.04,4.51,23,0 days 23:00:00.000000000
2018-05-16 00:00:00,3.28,3.97,6.2,4.52,0,0 days 00:00:00.000000000
2018-05-16 01:00:00,3.12,3.72,5.09,4.52,1,0 days 01:00:00.000000000
2018-05-16 02:00:00,3.57,4.32,6.72,4.52,2,0 days 02:00:00.000000000
2018-05-16 03:00:00,4.21,5.17,8.76,4.52,3,0 days 03:00:00.000000000
2018-05-16 04:00:00,4.82,6.05,11.83,4.51,4,0 days 04:00:00.000000000
2018-05-16 05:00:00,5.39,6.93,17.24,4.51,5,0 days 05:00:00.000000000
2018-05-16 06:00:00,4.87,6.4,15.8,4.51,6,0 days 06:00:00.000000000
2018-05-16 07:00:00,7.0,9.18,17.07,4.51,7,0 days 07:00:00.000000000
2018-05-16 08:00:00,7.28,9.72,19.95,4.52,8,0 days 08:00:00.000000000
2018-05-16 09:00:00,5.67,7.79,20.43,4.52,9,0 days 09:00:00.000000000
2018-05-16 10:00:00,4.02,5.38,14.11,4.51,10,0 days 10:00:00.000000000
2018-05-16 11:00:00,3.18,4.29,13.14,4.51,11,0 days 11:00:00.000000000
2018-05-16 12:00:00,2.07,2.86,9.33,4.51,12,0 days 12:00:00.000000000
2018-05-16 13:00:00,2.69,3.68,9.88,4.51,13,0 days 13:00:00.000000000
2018-05-16 14:00:00,3.25,4.52,12.02,4.5,14,0 days 14:00:00.000000000
2018-05-16 15:00:00,5.01,6.78,14.76,4.5,15,0 days 15:00:00.000000000
2018-05-16 16:00:00,4.84,6.31,11.62,4.51,16,0 days 16:00:00.000000000
2018-05-16 17:00:00,8.79,11.85,21.82,4.51,17,0 days 17:00:00.000000000
2018-05-16 18:00:00,7.54,9.9,16.39,4.51,18,0 days 18:00:00.000000000
2018-05-16 19:00:00,5.81,7.78,15.0,4.51,19,0 days 19:00:00.000000000
2018-05-16 20:00:00,5.48,7.31,14.08,4.51,20,0 days 20:00:00.000000000
2018-05-16 21:00:00,5.2,6.86,11.73,4.51,21,0 days 21:00:00.000000000
2018-05-16 22:00:00,4.69,6.21,11.46,4.51,22,0 days 22:00:00.000000000
2018-05-16 23:00:00,2.68,3.37,5.08,4.51,23,0 days 23:00:00.000000000
2018-05-17 00:00:00,3.25,4.02,5.75,4.51,0,0 days 00:00:00.000000000
2018-05-17 01:00:00,4.96,6.19,9.32,4.51,1,0 days 01:00:00.000000000
2018-05-17 02:00:00,2.36,2.98,5.42,4.51,2,0 days 02:00:00.000000000
2018-05-17 03:00:00,4.6,6.51,20.17,4.51,3,0 days 03:00:00.000000000
2018-05-17 04:00:00,9.3,12.65,31.11,4.51,4,0 days 04:00:00.000000000
2018-05-17 05:00:00,4.81,6.35,13.9,4.51,5,0 days 05:00:00.000000000
2018-05-17 06:00:00,2.36,3.24,8.7,4.51,6,0 days 06:00:00.000000000
2018-05-17 07:00:00,2.12,3.06,10.63,4.51,7,0 days 07:00:00.000000000
2018-05-17 08:00:00,2.43,3.51,11.45,4.51,8,0 days 08:00:00.000000000
2018-05-17 09:00:00,2.26,3.18,8.53,4.51,9,0 days 09:00:00.000000000
2018-05-17 10:00:00,2.01,2.98,13.37,4.51,10,0 days 10:00:00.000000000
2018-05-17 11:00:00,1.65,2.45,9.31,4.51,11,0 days 11:00:00.000000000
2018-05-17 12:00:00,1.61,2.38,9.28,4.51,12,0 days 12:00:00.000000000
2018-05-17 13:00:00,1.94,2.87,11.1,4.51,13,0 days 13:00:00.000000000
2018-05-17 14:00:00,2.61,3.74,14.42,4.51,14,0 days 14:00:00.000000000
2018-05-17 15:00:00,2.92,4.27,18.35,4.51,15,0 days 15:00:00.000000000
2018-05-17 16:00:00,4.22,5.83,18.66,4.51,16,0 days 16:00:00.000000000
2018-05-17 17:00:00,7.78,10.54,28.33,4.51,17,0 days 17:00:00.000000000
2018-05-17 18:00:00,8.96,12.19,34.29,4.51,18,0 days 18:00:00.000000000
2018-05-17 19:00:00,5.47,7.36,17.45,4.51,19,0 days 19:00:00.000000000
2018-05-17 20:00:00,7.51,9.97,22.1,4.51,20,0 days 20:00:00.000000000
2018-05-17 21:00:00,8.86,11.77,24.64,4.51,21,0 days 21:00:00.000000000
2018-05-17 22:00:00,7.18,9.25,15.0,4.51,22,0 days 22:00:00.000000000
2018-05-17 23:00:00,9.99,13.29,24.59,4.51,23,0 days 23:00:00.000000000
2018-05-18 00:00:00,8.32,11.03,23.31,4.5,0,0 days 00:00:00.000000000
