TimeStamp,PM1(Ug/m3),PM10(Ug/m3),PM2.5(Ug/m3),hour,Hour
2019-04-25 09:00:00,48.44,66.75,47.2,9,0 days 09:00:00.000000000
2019-04-25 10:00:00,69.85,96.53,61.41,10,0 days 10:00:00.000000000
2019-05-08 11:00:00,2.44,3.42,3.25,11,0 days 11:00:00.000000000
2019-05-08 12:00:00,2.27,3.18,3.07,12,0 days 12:00:00.000000000
2019-05-08 13:00:00,2.17,3.04,2.88,13,0 days 13:00:00.000000000
2019-05-08 14:00:00,2.75,3.87,3.71,14,0 days 14:00:00.000000000
2019-05-08 15:00:00,2.03,3.11,2.95,15,0 days 15:00:00.000000000
2019-05-08 16:00:00,2.56,3.71,3.54,16,0 days 16:00:00.000000000
2019-05-08 17:00:00,1.73,2.54,2.39,17,0 days 17:00:00.000000000
2019-05-08 18:00:00,8.59,11.48,11.18,18,0 days 18:00:00.000000000
2019-05-08 19:00:00,8.39,11.39,10.96,19,0 days 19:00:00.000000000
2019-05-08 20:00:00,7.22,10.06,9.75,20,0 days 20:00:00.000000000
2019-05-08 21:00:00,4.54,6.2,6.02,21,0 days 21:00:00.000000000
2019-05-08 22:00:00,1.68,2.46,2.33,22,0 days 22:00:00.000000000
2019-05-08 23:00:00,2.4,3.34,3.18,23,0 days 23:00:00.000000000
2019-05-09 00:00:00,3.21,4.29,4.15,0,0 days 00:00:00.000000000
2019-05-09 01:00:00,2.21,3.06,2.93,1,0 days 01:00:00.000000000
2019-05-09 02:00:00,3.25,4.32,4.23,2,0 days 02:00:00.000000000
2019-05-09 03:00:00,11.24,15.23,14.72,3,0 days 03:00:00.000000000
2019-05-09 04:00:00,15.17,20.16,19.67,4,0 days 04:00:00.000000000
2019-05-09 05:00:00,11.42,15.89,13.37,5,0 days 05:00:00.000000000
2019-05-09 06:00:00,41.67,58.79,44.27,6,0 days 06:00:00.000000000
2019-05-09 07:00:00,8.93,12.09,11.43,7,0 days 07:00:00.000000000
2019-05-09 08:00:00,13.34,16.11,12.79,8,0 days 08:00:00.000000000
2019-05-09 09:00:00,1.42,2.12,1.94,9,0 days 09:00:00.000000000
2019-05-09 10:00:00,1.42,2.12,1.98,10,0 days 10:00:00.000000000
2019-05-09 11:00:00,1.44,2.22,2.04,11,0 days 11:00:00.000000000
2019-05-09 12:00:00,1.54,2.19,2.07,12,0 days 12:00:00.000000000
2019-05-09 13:00:00,4.35,5.71,5.51,13,0 days 13:00:00.000000000
2019-05-09 14:00:00,3.54,4.72,4.57,14,0 days 14:00:00.000000000
2019-05-09 15:00:00,5.39,7.21,7.0,15,0 days 15:00:00.000000000
2019-05-09 16:00:00,2.01,3.59,3.37,16,0 days 16:00:00.000000000
2019-05-09 17:00:00,1.69,2.6,2.36,17,0 days 17:00:00.000000000
2019-05-09 18:00:00,5.12,7.21,6.85,18,0 days 18:00:00.000000000
2019-05-09 19:00:00,5.46,7.37,7.09,19,0 days 19:00:00.000000000
2019-05-09 20:00:00,6.17,8.22,8.04,20,0 days 20:00:00.000000000
2019-05-09 21:00:00,8.37,11.49,11.07,21,0 days 21:00:00.000000000
2019-05-09 22:00:00,3.0,4.11,3.94,22,0 days 22:00:00.000000000
2019-05-09 23:00:00,0.61,1.06,0.93,23,0 days 23:00:00.000000000
2019-05-10 06:00:00,33.76,50.68,40.52,6,0 days 06:00:00.000000000
2019-05-10 07:00:00,25.42,38.02,33.41,7,0 days 07:00:00.000000000
2019-05-10 08:00:00,23.21,33.06,30.21,8,0 days 08:00:00.000000000
2019-05-10 09:00:00,13.79,18.88,18.22,9,0 days 09:00:00.000000000
2019-05-10 10:00:00,8.15,10.77,10.37,10,0 days 10:00:00.000000000
2019-05-10 11:00:00,10.3,14.61,13.85,11,0 days 11:00:00.000000000
2019-05-10 12:00:00,6.01,7.9,7.63,12,0 days 12:00:00.000000000
2019-05-10 13:00:00,4.83,6.43,6.19,13,0 days 13:00:00.000000000
2019-05-10 14:00:00,4.64,6.18,5.92,14,0 days 14:00:00.000000000
2019-05-10 15:00:00,4.72,6.27,5.95,15,0 days 15:00:00.000000000
2019-05-10 16:00:00,7.01,12.99,11.17,16,0 days 16:00:00.000000000
2019-05-10 17:00:00,5.92,9.11,8.28,17,0 days 17:00:00.000000000
2019-05-10 18:00:00,7.27,10.08,9.72,18,0 days 18:00:00.000000000
2019-05-10 19:00:00,9.15,12.89,12.33,19,0 days 19:00:00.000000000
2019-05-10 20:00:00,11.87,17.12,16.34,20,0 days 20:00:00.000000000
2019-05-10 21:00:00,10.97,14.93,14.37,21,0 days 21:00:00.000000000
2019-05-10 22:00:00,14.8,19.78,19.05,22,0 days 22:00:00.000000000
2019-05-10 23:00:00,10.06,13.37,12.91,23,0 days 23:00:00.000000000
2019-05-11 00:00:00,7.7,10.0,9.67,0,0 days 00:00:00.000000000
2019-05-11 01:00:00,6.66,8.69,8.39,1,0 days 01:00:00.000000000
2019-05-11 02:00:00,6.71,8.73,8.46,2,0 days 02:00:00.000000000
2019-05-11 03:00:00,4.84,6.34,6.1,3,0 days 03:00:00.000000000
2019-05-11 04:00:00,9.85,12.8,12.44,4,0 days 04:00:00.000000000
2019-05-11 05:00:00,11.45,16.69,15.85,5,0 days 05:00:00.000000000
2019-05-11 06:00:00,12.44,19.77,18.3,6,0 days 06:00:00.000000000
2019-05-11 07:00:00,6.15,8.87,8.45,7,0 days 07:00:00.000000000
2019-05-11 08:00:00,7.42,10.86,10.42,8,0 days 08:00:00.000000000
2019-05-11 09:00:00,4.84,6.66,6.42,9,0 days 09:00:00.000000000
2019-05-11 10:00:00,12.43,17.06,16.45,10,0 days 10:00:00.000000000
2019-05-11 11:00:00,25.83,30.99,28.55,11,0 days 11:00:00.000000000
2019-05-11 12:00:00,10.14,14.42,13.8,12,0 days 12:00:00.000000000
2019-05-11 13:00:00,6.3,8.36,8.16,13,0 days 13:00:00.000000000
2019-05-11 14:00:00,7.18,9.46,9.18,14,0 days 14:00:00.000000000
2019-05-11 15:00:00,3.93,5.13,4.96,15,0 days 15:00:00.000000000
2019-05-11 16:00:00,2.48,3.4,3.26,16,0 days 16:00:00.000000000
2019-05-11 17:00:00,3.4,4.54,4.37,17,0 days 17:00:00.000000000
2019-05-11 18:00:00,5.25,6.97,6.7,18,0 days 18:00:00.000000000
2019-05-11 19:00:00,7.59,10.21,9.89,19,0 days 19:00:00.000000000
2019-05-11 20:00:00,12.12,16.26,15.9,20,0 days 20:00:00.000000000
2019-05-11 21:00:00,12.9,17.35,16.84,21,0 days 21:00:00.000000000
2019-05-11 22:00:00,10.66,14.27,13.93,22,0 days 22:00:00.000000000
2019-05-11 23:00:00,7.33,9.7,9.37,23,0 days 23:00:00.000000000
2019-05-12 00:00:00,8.04,10.69,10.4,0,0 days 00:00:00.000000000
2019-05-12 01:00:00,10.5,15.22,14.59,1,0 days 01:00:00.000000000
2019-05-12 02:00:00,10.79,11.99,9.49,2,0 days 02:00:00.000000000
2019-05-12 03:00:00,12.1,12.6,11.79,3,0 days 03:00:00.000000000
2019-05-12 04:00:00,17.96,18.76,16.67,4,0 days 04:00:00.000000000
2019-05-12 05:00:00,6.91,8.64,8.47,5,0 days 05:00:00.000000000
2019-05-12 06:00:00,4.3,5.78,5.6,6,0 days 06:00:00.000000000
2019-05-12 07:00:00,20.02,25.11,24.44,7,0 days 07:00:00.000000000
2019-05-12 08:00:00,13.19,16.15,15.81,8,0 days 08:00:00.000000000
2019-05-12 09:00:00,8.13,10.15,9.92,9,0 days 09:00:00.000000000
2019-05-12 10:00:00,6.06,7.75,7.55,10,0 days 10:00:00.000000000
2019-05-12 11:00:00,3.9,4.98,4.84,11,0 days 11:00:00.000000000
2019-05-12 12:00:00,4.24,5.37,5.24,12,0 days 12:00:00.000000000
2019-05-12 13:00:00,5.4,6.9,6.7,13,0 days 13:00:00.000000000
2019-05-12 14:00:00,2.92,3.79,3.66,14,0 days 14:00:00.000000000
2019-05-12 15:00:00,1.59,2.18,2.07,15,0 days 15:00:00.000000000
2019-05-12 16:00:00,2.05,2.76,2.59,16,0 days 16:00:00.000000000
2019-05-12 17:00:00,3.23,4.24,4.09,17,0 days 17:00:00.000000000
2019-05-12 18:00:00,6.4,8.74,8.38,18,0 days 18:00:00.000000000
2019-05-12 19:00:00,6.48,8.76,8.44,19,0 days 19:00:00.000000000
2019-05-12 20:00:00,17.53,24.03,22.89,20,0 days 20:00:00.000000000
2019-05-12 21:00:00,13.22,18.38,17.77,21,0 days 21:00:00.000000000
2019-05-12 22:00:00,17.02,25.45,23.33,22,0 days 22:00:00.000000000
2019-05-12 23:00:00,9.98,13.43,13.09,23,0 days 23:00:00.000000000
2019-05-13 00:00:00,4.71,6.15,5.97,0,0 days 00:00:00.000000000
2019-05-13 01:00:00,3.74,5.05,4.78,1,0 days 01:00:00.000000000
2019-05-13 02:00:00,2.59,3.52,3.31,2,0 days 02:00:00.000000000
2019-05-13 03:00:00,3.99,5.15,4.96,3,0 days 03:00:00.000000000
2019-05-13 04:00:00,3.82,5.19,4.96,4,0 days 04:00:00.000000000
2019-05-13 05:00:00,11.19,14.31,13.96,5,0 days 05:00:00.000000000
2019-05-13 06:00:00,5.4,7.07,6.82,6,0 days 06:00:00.000000000
2019-05-13 07:00:00,6.27,8.24,7.94,7,0 days 07:00:00.000000000
2019-05-13 08:00:00,9.33,11.96,11.7,8,0 days 08:00:00.000000000
2019-05-13 09:00:00,8.64,11.01,10.81,9,0 days 09:00:00.000000000
2019-05-13 10:00:00,6.48,8.21,8.0,10,0 days 10:00:00.000000000
2019-05-13 11:00:00,2.81,3.61,3.55,11,0 days 11:00:00.000000000
2019-05-13 12:00:00,4.88,6.18,6.01,12,0 days 12:00:00.000000000
2019-05-13 13:00:00,4.99,6.19,6.04,13,0 days 13:00:00.000000000
2019-05-13 14:00:00,3.87,5.02,4.84,14,0 days 14:00:00.000000000
2019-05-13 15:00:00,2.15,2.89,2.73,15,0 days 15:00:00.000000000
2019-05-13 16:00:00,1.69,2.36,2.24,16,0 days 16:00:00.000000000
2019-05-13 17:00:00,2.17,3.0,2.86,17,0 days 17:00:00.000000000
2019-05-13 18:00:00,4.79,6.3,6.1,18,0 days 18:00:00.000000000
2019-05-13 19:00:00,9.8,13.19,12.72,19,0 days 19:00:00.000000000
2019-05-13 20:00:00,6.51,8.71,8.39,20,0 days 20:00:00.000000000
2019-05-13 21:00:00,19.77,26.92,23.82,21,0 days 21:00:00.000000000
2019-05-13 22:00:00,12.82,17.72,17.11,22,0 days 22:00:00.000000000
2019-05-13 23:00:00,9.8,13.51,13.03,23,0 days 23:00:00.000000000
2019-05-14 00:00:00,5.93,8.02,7.71,0,0 days 00:00:00.000000000
2019-05-14 01:00:00,7.46,10.56,10.19,1,0 days 01:00:00.000000000
2019-05-14 02:00:00,4.71,6.92,6.69,2,0 days 02:00:00.000000000
2019-05-14 03:00:00,1.97,2.6,2.52,3,0 days 03:00:00.000000000
2019-05-14 04:00:00,2.67,3.76,3.58,4,0 days 04:00:00.000000000
2019-05-14 05:00:00,11.85,16.09,15.48,5,0 days 05:00:00.000000000
2019-05-14 06:00:00,19.2,24.95,24.23,6,0 days 06:00:00.000000000
2019-05-14 07:00:00,25.6,33.34,31.1,7,0 days 07:00:00.000000000
2019-05-14 08:00:00,17.51,22.9,21.69,8,0 days 08:00:00.000000000
2019-05-14 09:00:00,9.01,12.89,12.26,9,0 days 09:00:00.000000000
2019-05-14 10:00:00,2.86,3.85,3.72,10,0 days 10:00:00.000000000
2019-05-14 11:00:00,1.14,1.7,1.61,11,0 days 11:00:00.000000000
2019-05-14 12:00:00,1.46,2.12,2.02,12,0 days 12:00:00.000000000
2019-05-14 13:00:00,2.07,2.79,2.67,13,0 days 13:00:00.000000000
2019-05-14 14:00:00,2.66,3.46,3.35,14,0 days 14:00:00.000000000
2019-05-14 15:00:00,3.8,4.99,4.81,15,0 days 15:00:00.000000000
2019-05-14 16:00:00,5.72,7.49,7.23,16,0 days 16:00:00.000000000
2019-05-14 17:00:00,7.71,10.05,9.74,17,0 days 17:00:00.000000000
2019-05-14 18:00:00,6.48,8.76,8.43,18,0 days 18:00:00.000000000
2019-05-14 19:00:00,16.17,23.35,22.43,19,0 days 19:00:00.000000000
2019-05-14 20:00:00,21.15,30.3,28.47,20,0 days 20:00:00.000000000
2019-05-14 21:00:00,15.94,22.2,21.4,21,0 days 21:00:00.000000000
2019-05-14 22:00:00,11.05,14.62,14.25,22,0 days 22:00:00.000000000
2019-05-14 23:00:00,8.95,11.88,11.48,23,0 days 23:00:00.000000000
2019-05-15 00:00:00,8.36,10.86,10.54,0,0 days 00:00:00.000000000
2019-05-15 01:00:00,7.89,10.35,10.09,1,0 days 01:00:00.000000000
2019-05-15 02:00:00,4.94,4.97,4.7,2,0 days 02:00:00.000000000
2019-05-15 03:00:00,0.1,0.32,0.2,3,0 days 03:00:00.000000000
2019-05-15 04:00:00,9.95,12.55,11.12,4,0 days 04:00:00.000000000
2019-05-15 06:00:00,5.95,7.59,7.35,6,0 days 06:00:00.000000000
2019-05-15 07:00:00,12.05,15.67,15.22,7,0 days 07:00:00.000000000
2019-05-15 08:00:00,7.14,9.52,9.18,8,0 days 08:00:00.000000000
2019-05-15 09:00:00,10.0,13.47,13.1,9,0 days 09:00:00.000000000
2019-05-15 10:00:00,5.33,6.89,6.7,10,0 days 10:00:00.000000000
2019-05-15 11:00:00,3.32,4.31,4.13,11,0 days 11:00:00.000000000
2019-05-15 12:00:00,3.13,4.04,3.93,12,0 days 12:00:00.000000000
2019-05-15 13:00:00,10.34,16.49,13.74,13,0 days 13:00:00.000000000
2019-05-15 14:00:00,16.33,29.07,24.09,14,0 days 14:00:00.000000000
2019-05-15 15:00:00,16.05,27.61,23.13,15,0 days 15:00:00.000000000
2019-05-15 16:00:00,12.95,21.68,19.28,16,0 days 16:00:00.000000000
2019-05-15 17:00:00,6.88,9.35,9.01,17,0 days 17:00:00.000000000
2019-05-15 18:00:00,8.19,10.86,10.56,18,0 days 18:00:00.000000000
2019-05-15 19:00:00,14.65,19.94,19.42,19,0 days 19:00:00.000000000
2019-05-15 20:00:00,13.69,18.27,17.84,20,0 days 20:00:00.000000000
2019-05-15 21:00:00,11.88,15.77,15.37,21,0 days 21:00:00.000000000
2019-05-15 22:00:00,7.22,9.4,9.14,22,0 days 22:00:00.000000000
2019-05-15 23:00:00,4.77,6.3,6.12,23,0 days 23:00:00.000000000
2019-05-16 00:00:00,6.42,8.36,8.14,0,0 days 00:00:00.000000000
2019-05-16 01:00:00,5.05,6.57,6.35,1,0 days 01:00:00.000000000
2019-05-16 02:00:00,8.79,11.69,11.39,2,0 days 02:00:00.000000000
2019-05-16 03:00:00,6.71,8.67,8.47,3,0 days 03:00:00.000000000
2019-05-16 04:00:00,6.73,9.02,8.76,4,0 days 04:00:00.000000000
2019-05-16 05:00:00,7.12,9.87,9.52,5,0 days 05:00:00.000000000
2019-05-16 06:00:00,8.18,11.01,10.62,6,0 days 06:00:00.000000000
2019-05-16 07:00:00,16.6,22.78,21.9,7,0 days 07:00:00.000000000
2019-05-16 08:00:00,15.79,22.21,21.05,8,0 days 08:00:00.000000000
2019-05-16 09:00:00,11.25,14.98,14.56,9,0 days 09:00:00.000000000
2019-05-16 10:00:00,5.42,7.28,7.03,10,0 days 10:00:00.000000000
2019-05-16 11:00:00,3.4,4.81,4.55,11,0 days 11:00:00.000000000
2019-05-16 12:00:00,4.77,6.54,6.23,12,0 days 12:00:00.000000000
2019-05-16 13:00:00,2.82,3.93,3.72,13,0 days 13:00:00.000000000
2019-05-16 14:00:00,3.6,4.9,4.74,14,0 days 14:00:00.000000000
2019-05-16 15:00:00,3.98,5.42,5.2,15,0 days 15:00:00.000000000
2019-05-16 16:00:00,4.73,6.43,6.21,16,0 days 16:00:00.000000000
2019-05-16 17:00:00,6.85,9.97,9.39,17,0 days 17:00:00.000000000
2019-05-16 18:00:00,8.16,11.43,10.98,18,0 days 18:00:00.000000000
2019-05-16 19:00:00,12.1,17.16,16.53,19,0 days 19:00:00.000000000
2019-05-16 20:00:00,18.81,26.43,25.37,20,0 days 20:00:00.000000000
2019-05-16 21:00:00,17.39,25.09,23.83,21,0 days 21:00:00.000000000
2019-05-16 22:00:00,10.01,13.88,13.45,22,0 days 22:00:00.000000000
2019-05-16 23:00:00,10.92,15.7,15.17,23,0 days 23:00:00.000000000
2019-05-17 00:00:00,8.95,12.66,12.29,0,0 days 00:00:00.000000000
2019-05-17 01:00:00,8.42,11.56,11.2,1,0 days 01:00:00.000000000
2019-05-17 02:00:00,6.96,9.44,9.15,2,0 days 02:00:00.000000000
2019-05-17 03:00:00,8.36,11.41,11.12,3,0 days 03:00:00.000000000
2019-05-17 04:00:00,18.59,26.59,25.7,4,0 days 04:00:00.000000000
2019-05-17 05:00:00,19.3,27.0,25.92,5,0 days 05:00:00.000000000
2019-05-17 06:00:00,5.5,7.68,7.39,6,0 days 06:00:00.000000000
2019-05-17 07:00:00,3.64,4.96,4.78,7,0 days 07:00:00.000000000
2019-05-17 08:00:00,19.58,27.37,24.43,8,0 days 08:00:00.000000000
2019-05-17 09:00:00,17.33,23.61,22.52,9,0 days 09:00:00.000000000
2019-05-17 10:00:00,5.99,7.87,7.65,10,0 days 10:00:00.000000000
2019-05-17 11:00:00,5.61,7.58,7.3,11,0 days 11:00:00.000000000
2019-05-17 12:00:00,5.71,7.38,7.17,12,0 days 12:00:00.000000000
2019-05-17 13:00:00,4.09,5.33,5.19,13,0 days 13:00:00.000000000
2019-05-17 14:00:00,4.85,6.22,6.09,14,0 days 14:00:00.000000000
2019-05-17 15:00:00,4.57,6.12,5.92,15,0 days 15:00:00.000000000
2019-05-17 16:00:00,4.81,6.47,6.27,16,0 days 16:00:00.000000000
2019-05-17 17:00:00,5.97,8.19,7.83,17,0 days 17:00:00.000000000
2019-05-17 18:00:00,12.81,19.37,18.15,18,0 days 18:00:00.000000000
2019-05-17 19:00:00,16.19,23.62,22.4,19,0 days 19:00:00.000000000
2019-05-17 20:00:00,13.95,19.53,18.82,20,0 days 20:00:00.000000000
2019-05-17 21:00:00,17.29,24.48,23.48,21,0 days 21:00:00.000000000
2019-05-17 22:00:00,14.55,19.89,19.19,22,0 days 22:00:00.000000000
2019-05-17 23:00:00,12.29,16.89,16.35,23,0 days 23:00:00.000000000
2019-05-18 00:00:00,5.93,8.11,7.86,0,0 days 00:00:00.000000000
2019-05-18 01:00:00,6.31,8.54,8.3,1,0 days 01:00:00.000000000
2019-05-18 02:00:00,8.52,11.8,11.4,2,0 days 02:00:00.000000000
2019-05-18 03:00:00,23.53,32.44,28.78,3,0 days 03:00:00.000000000
2019-05-18 04:00:00,9.57,12.79,12.41,4,0 days 04:00:00.000000000
2019-05-18 05:00:00,1.95,2.83,2.7,5,0 days 05:00:00.000000000
2019-05-18 06:00:00,0.98,1.77,1.6,6,0 days 06:00:00.000000000
2019-05-18 07:00:00,3.24,4.74,4.53,7,0 days 07:00:00.000000000
2019-05-18 08:00:00,9.91,13.48,12.96,8,0 days 08:00:00.000000000
2019-05-18 09:00:00,9.51,12.5,12.05,9,0 days 09:00:00.000000000
2019-05-18 10:00:00,9.87,12.99,12.68,10,0 days 10:00:00.000000000
2019-05-18 11:00:00,3.12,4.11,3.97,11,0 days 11:00:00.000000000
2019-05-18 12:00:00,3.18,4.17,4.04,12,0 days 12:00:00.000000000
2019-05-18 13:00:00,2.74,3.66,3.55,13,0 days 13:00:00.000000000
2019-05-18 14:00:00,2.82,3.81,3.67,14,0 days 14:00:00.000000000
2019-05-18 15:00:00,3.1,4.17,4.01,15,0 days 15:00:00.000000000
2019-05-18 16:00:00,2.99,4.04,3.83,16,0 days 16:00:00.000000000
2019-05-18 17:00:00,4.21,5.71,5.44,17,0 days 17:00:00.000000000
2019-05-18 18:00:00,6.8,9.11,8.78,18,0 days 18:00:00.000000000
2019-05-18 19:00:00,15.36,21.57,20.69,19,0 days 19:00:00.000000000
2019-05-18 20:00:00,21.09,29.6,27.35,20,0 days 20:00:00.000000000
2019-05-18 21:00:00,12.33,16.77,16.24,21,0 days 21:00:00.000000000
2019-05-18 22:00:00,9.0,11.88,11.53,22,0 days 22:00:00.000000000
2019-05-18 23:00:00,4.73,6.14,5.96,23,0 days 23:00:00.000000000
2019-05-19 00:00:00,3.93,5.07,4.89,0,0 days 00:00:00.000000000
2019-05-19 01:00:00,4.42,5.64,5.48,1,0 days 01:00:00.000000000
2019-05-19 02:00:00,4.88,6.29,6.12,2,0 days 02:00:00.000000000
2019-05-19 03:00:00,8.45,11.24,10.96,3,0 days 03:00:00.000000000
2019-05-19 04:00:00,10.94,15.32,14.9,4,0 days 04:00:00.000000000
2019-05-19 05:00:00,3.64,5.45,5.14,5,0 days 05:00:00.000000000
2019-05-19 06:00:00,11.41,13.92,12.55,6,0 days 06:00:00.000000000
2019-05-19 07:00:00,3.19,4.33,4.12,7,0 days 07:00:00.000000000
2019-05-19 08:00:00,2.84,4.08,3.82,8,0 days 08:00:00.000000000
2019-05-19 09:00:00,10.28,13.68,13.19,9,0 days 09:00:00.000000000
2019-05-19 10:00:00,19.24,25.31,23.9,10,0 days 10:00:00.000000000
2019-05-19 11:00:00,27.86,36.82,32.8,11,0 days 11:00:00.000000000
2019-05-19 12:00:00,15.59,20.28,19.82,12,0 days 12:00:00.000000000
2019-05-19 13:00:00,7.88,10.23,9.98,13,0 days 13:00:00.000000000
2019-05-19 14:00:00,4.58,5.96,5.83,14,0 days 14:00:00.000000000
2019-05-19 15:00:00,3.33,4.41,4.3,15,0 days 15:00:00.000000000
2019-05-19 16:00:00,3.65,4.8,4.66,16,0 days 16:00:00.000000000
2019-05-19 17:00:00,3.27,4.61,4.41,17,0 days 17:00:00.000000000
2019-05-19 18:00:00,5.78,7.7,7.41,18,0 days 18:00:00.000000000
2019-05-19 19:00:00,8.65,11.42,11.13,19,0 days 19:00:00.000000000
2019-05-19 20:00:00,10.56,14.18,13.73,20,0 days 20:00:00.000000000
2019-05-19 21:00:00,11.15,14.96,14.46,21,0 days 21:00:00.000000000
2019-05-19 22:00:00,9.11,12.06,11.69,22,0 days 22:00:00.000000000
2019-05-19 23:00:00,9.57,12.48,12.17,23,0 days 23:00:00.000000000
2019-05-20 00:00:00,6.84,8.95,8.74,0,0 days 00:00:00.000000000
2019-05-20 01:00:00,9.33,12.91,12.46,1,0 days 01:00:00.000000000
2019-05-20 02:00:00,8.81,11.97,11.68,2,0 days 02:00:00.000000000
2019-05-20 03:00:00,6.24,8.56,8.27,3,0 days 03:00:00.000000000
2019-05-20 04:00:00,0.08,0.34,0.24,4,0 days 04:00:00.000000000
2019-05-20 05:00:00,0.5,0.74,0.63,5,0 days 05:00:00.000000000
2019-05-20 06:00:00,0.07,0.17,0.16,6,0 days 06:00:00.000000000
2019-05-20 07:00:00,3.78,4.87,4.72,7,0 days 07:00:00.000000000
2019-05-20 08:00:00,3.53,4.83,4.6,8,0 days 08:00:00.000000000
2019-05-20 09:00:00,0.59,0.99,0.91,9,0 days 09:00:00.000000000
2019-05-20 10:00:00,0.81,1.66,1.41,10,0 days 10:00:00.000000000
2019-05-20 11:00:00,1.34,2.08,1.85,11,0 days 11:00:00.000000000
2019-05-20 12:00:00,0.75,1.18,1.1,12,0 days 12:00:00.000000000
2019-05-20 13:00:00,1.38,1.9,1.84,13,0 days 13:00:00.000000000
2019-05-20 14:00:00,1.09,1.53,1.48,14,0 days 14:00:00.000000000
2019-05-20 15:00:00,2.32,3.24,3.06,15,0 days 15:00:00.000000000
2019-05-20 16:00:00,1.2,1.84,1.73,16,0 days 16:00:00.000000000
2019-05-20 17:00:00,1.04,1.69,1.58,17,0 days 17:00:00.000000000
2019-05-20 18:00:00,3.15,4.46,4.24,18,0 days 18:00:00.000000000
2019-05-20 19:00:00,6.27,8.26,8.0,19,0 days 19:00:00.000000000
2019-05-20 22:00:00,5.4,7.1,6.82,22,0 days 22:00:00.000000000
2019-05-21 06:00:00,5.95,7.88,7.66,6,0 days 06:00:00.000000000
2019-05-21 07:00:00,4.13,5.37,5.18,7,0 days 07:00:00.000000000
2019-05-21 08:00:00,6.4,8.36,8.07,8,0 days 08:00:00.000000000
2019-05-21 09:00:00,10.41,13.66,13.28,9,0 days 09:00:00.000000000
2019-05-21 10:00:00,3.25,4.29,4.17,10,0 days 10:00:00.000000000
2019-05-21 11:00:00,1.17,1.72,1.63,11,0 days 11:00:00.000000000
2019-05-21 12:00:00,0.39,0.7,0.64,12,0 days 12:00:00.000000000
2019-05-21 13:00:00,0.53,0.82,0.75,13,0 days 13:00:00.000000000
2019-05-21 14:00:00,0.88,1.3,1.21,14,0 days 14:00:00.000000000
2019-05-21 15:00:00,1.11,1.73,1.59,15,0 days 15:00:00.000000000
2019-05-21 16:00:00,1.0,1.73,1.56,16,0 days 16:00:00.000000000
2019-05-21 17:00:00,1.04,1.86,1.68,17,0 days 17:00:00.000000000
2019-05-21 18:00:00,2.22,3.23,3.06,18,0 days 18:00:00.000000000
2019-05-21 19:00:00,5.37,7.49,7.25,19,0 days 19:00:00.000000000
2019-05-21 20:00:00,11.07,16.13,14.7,20,0 days 20:00:00.000000000
2019-05-21 21:00:00,10.31,14.64,13.91,21,0 days 21:00:00.000000000
2019-05-21 22:00:00,7.2,9.74,9.42,22,0 days 22:00:00.000000000
2019-05-21 23:00:00,4.02,5.3,5.13,23,0 days 23:00:00.000000000
2019-05-22 00:00:00,3.1,4.27,4.1,0,0 days 00:00:00.000000000
2019-05-22 01:00:00,0.94,1.35,1.29,1,0 days 01:00:00.000000000
2019-05-22 02:00:00,0.67,1.06,0.99,2,0 days 02:00:00.000000000
2019-05-22 03:00:00,4.04,5.45,5.26,3,0 days 03:00:00.000000000
2019-05-22 04:00:00,10.4,13.73,13.32,4,0 days 04:00:00.000000000
2019-05-22 05:00:00,6.35,8.54,8.21,5,0 days 05:00:00.000000000
2019-05-22 06:00:00,2.57,3.54,3.42,6,0 days 06:00:00.000000000
2019-05-22 07:00:00,2.82,3.64,3.52,7,0 days 07:00:00.000000000
2019-05-22 08:00:00,19.1,26.29,23.77,8,0 days 08:00:00.000000000
2019-05-22 09:00:00,5.62,7.43,7.2,9,0 days 09:00:00.000000000
2019-05-22 10:00:00,4.89,6.42,6.17,10,0 days 10:00:00.000000000
2019-05-22 11:00:00,4.51,5.91,5.71,11,0 days 11:00:00.000000000
2019-05-22 12:00:00,1.56,2.15,2.06,12,0 days 12:00:00.000000000
2019-05-22 13:00:00,2.4,3.42,3.2,13,0 days 13:00:00.000000000
2019-05-22 14:00:00,2.26,3.06,2.92,14,0 days 14:00:00.000000000
2019-05-22 15:00:00,2.77,3.67,3.51,15,0 days 15:00:00.000000000
2019-05-22 16:00:00,2.56,3.57,3.31,16,0 days 16:00:00.000000000
2019-05-22 17:00:00,4.46,6.5,6.03,17,0 days 17:00:00.000000000
2019-05-22 18:00:00,6.46,8.98,8.56,18,0 days 18:00:00.000000000
2019-05-22 19:00:00,14.57,21.78,19.79,19,0 days 19:00:00.000000000
2019-05-22 20:00:00,29.43,45.03,36.0,20,0 days 20:00:00.000000000
2019-05-22 21:00:00,26.68,38.63,32.65,21,0 days 21:00:00.000000000
2019-05-22 22:00:00,17.34,24.44,23.47,22,0 days 22:00:00.000000000
2019-05-22 23:00:00,11.83,16.31,15.7,23,0 days 23:00:00.000000000
2019-05-23 00:00:00,13.74,18.93,18.23,0,0 days 00:00:00.000000000
2019-05-23 01:00:00,11.63,15.82,15.26,1,0 days 01:00:00.000000000
2019-05-23 02:00:00,7.86,11.07,10.54,2,0 days 02:00:00.000000000
2019-05-23 03:00:00,7.89,10.91,10.61,3,0 days 03:00:00.000000000
2019-05-23 04:00:00,14.1,19.3,18.53,4,0 days 04:00:00.000000000
