TimeStamp,PM1(Ug/m3),PM2.5(Ug/m3),PM10(Ug/m3),hour,Hour
2017-11-21 14:00:00,14.64,19.06,51.12,14,0 days 14:00:00.000000000
2017-11-21 15:00:00,,,,15,0 days 15:00:00.000000000
2017-11-21 16:00:00,,,,16,0 days 16:00:00.000000000
2017-11-21 17:00:00,,,,17,0 days 17:00:00.000000000
2017-11-21 18:00:00,,,,18,0 days 18:00:00.000000000
2017-11-21 19:00:00,,,,19,0 days 19:00:00.000000000
2017-11-21 20:00:00,,,,20,0 days 20:00:00.000000000
2017-11-21 21:00:00,,,,21,0 days 21:00:00.000000000
2017-11-21 22:00:00,,,,22,0 days 22:00:00.000000000
2017-11-21 23:00:00,,,,23,0 days 23:00:00.000000000
2017-11-22 00:00:00,,,,0,0 days 00:00:00.000000000
2017-11-22 01:00:00,,,,1,0 days 01:00:00.000000000
2017-11-22 02:00:00,,,,2,0 days 02:00:00.000000000
2017-11-22 03:00:00,,,,3,0 days 03:00:00.000000000
2017-11-22 04:00:00,,,,4,0 days 04:00:00.000000000
2017-11-22 05:00:00,105.86,130.53,308.75,5,0 days 05:00:00.000000000
2017-11-22 06:00:00,51.21,65.52,189.31,6,0 days 06:00:00.000000000
2017-11-22 07:00:00,15.89,21.0,55.91,7,0 days 07:00:00.000000000
2017-11-22 08:00:00,14.24,17.56,39.14,8,0 days 08:00:00.000000000
2017-11-22 09:00:00,11.75,16.12,55.15,9,0 days 09:00:00.000000000
2017-11-22 10:00:00,12.82,19.49,75.79,10,0 days 10:00:00.000000000
2017-11-22 11:00:00,7.23,10.17,24.49,11,0 days 11:00:00.000000000
2017-11-22 12:00:00,66.22,78.0,96.05,12,0 days 12:00:00.000000000
2017-11-22 13:00:00,81.59,101.48,128.5,13,0 days 13:00:00.000000000
2017-11-22 14:00:00,27.62,33.74,75.48,14,0 days 14:00:00.000000000
2017-11-22 15:00:00,29.51,41.92,126.43,15,0 days 15:00:00.000000000
2017-11-22 16:00:00,,,,16,0 days 16:00:00.000000000
2017-11-22 17:00:00,,,,17,0 days 17:00:00.000000000
2017-11-22 18:00:00,,,,18,0 days 18:00:00.000000000
2017-11-22 19:00:00,,,,19,0 days 19:00:00.000000000
2017-11-22 20:00:00,,,,20,0 days 20:00:00.000000000
2017-11-22 21:00:00,,,,21,0 days 21:00:00.000000000
2017-11-22 22:00:00,,,,22,0 days 22:00:00.000000000
2017-11-22 23:00:00,,,,23,0 days 23:00:00.000000000
