TimeStamp,PM1(Ug/m3),PM2.5(Ug/m3),PM10(Ug/m3),MOD13A3_006_Line_Y_1km,MOD13A3_006_Sample_X_1km,EVI,NDVI,MOD13A3_006__1_km_monthly_VI_Quality,average humidity (%),total rainfall (mm),average pressure (kPa),total radiation (W/m2),average temperature (oC),average windspeed (m/s),min windspeed (m/s),max windspeed (m/s),winddirection_E,winddirection_N,winddirection_NE,winddirection_NW,winddirection_S,winddirection_SE,winddirection_SW,winddirection_W
2018-12-28,6.94,8.96,20.05,1159.0,309.0,0.268,0.4378,2112.0,76.63,0.18,87.625,3862.07,23.9,1.88,0.38,3.8,0,0,0,0,0,1,0,0
2018-12-29,2.16,2.81,6.89,1159.0,309.0,0.268,0.4378,2112.0,83.67,5.43,87.675,2808.7,21.24,1.15,0.41,3.6,0,0,0,0,0,1,0,0
2018-12-30,1.67,2.23,4.82,1159.0,309.0,0.268,0.4378,2112.0,75.67,0.0,87.68799999999999,4810.0,23.57,2.03,0.45,4.09,0,0,0,0,0,1,0,0
2018-12-31,1.9,2.56,6.9,1159.0,309.0,0.268,0.4378,2112.0,78.29,0.0,87.71600000000001,4296.84,23.44,1.77,0.43,3.8,0,0,0,0,0,1,0,0
2019-01-01,1.96,2.58,6.17,1159.0,309.0,0.2626,0.4309,2112.0,79.17,20.11,87.805,4515.33,22.74,1.79,0.0,4.77,0,0,0,0,0,1,0,0
2019-01-02,2.56,3.45,12.77,1159.0,309.0,0.2626,0.4309,2112.0,84.79,18.68,87.781,4294.26,22.27,0.92,0.39,1.48,0,0,0,0,1,0,0,0
2019-01-03,6.25,7.77,16.4,1159.0,309.0,0.2626,0.4309,2112.0,76.5,8.34,87.68700000000001,3302.22,23.4,1.13,0.25,3.73,0,0,0,0,1,0,0,0
2019-01-04,2.53,3.44,9.31,1159.0,309.0,0.2626,0.4309,2112.0,81.83,18.47,87.689,4347.27,22.61,1.21,0.0,3.84,0,0,0,0,0,1,0,0
2019-01-05,7.37,9.41,19.52,1159.0,309.0,0.2626,0.4309,2112.0,73.0,0.1,87.666,5034.16,24.27,4.72,0.0,36.91,0,0,0,0,0,1,0,0
2019-01-06,4.34,5.51,14.31,1159.0,309.0,0.2626,0.4309,2112.0,66.75,0.0,87.57600000000001,4612.63,24.76,2.11,0.55,4.24,0,0,0,0,0,1,0,0
2019-01-07,7.29,9.1,22.34,1159.0,309.0,0.2626,0.4309,2112.0,65.58,0.0,87.536,4747.04,25.12,2.51,0.48,5.48,0,0,0,0,0,1,0,0
2019-01-08,11.2,14.46,35.96,1159.0,309.0,0.2626,0.4309,2112.0,78.42,0.7,87.59200000000001,2510.11,22.67,1.61,0.41,3.78,0,0,0,0,0,1,0,0
2019-01-09,3.99,5.47,12.85,1159.0,309.0,0.2626,0.4309,2112.0,76.71,0.0,87.581,4150.46,24.24,2.09,0.53,4.63,0,0,0,0,0,1,0,0
2019-01-10,10.3,12.62,26.5,1159.0,309.0,0.2626,0.4309,2112.0,66.0,0.0,87.587,4031.51,25.47,2.93,0.57,5.23,0,0,0,0,0,1,0,0
2019-01-11,9.06,11.23,23.88,1159.0,309.0,0.2626,0.4309,2112.0,68.21,0.0,87.523,4022.66,25.21,3.02,0.46,5.88,0,0,0,0,0,1,0,0
2019-01-12,4.37,6.2,21.31,1159.0,309.0,0.2626,0.4309,2112.0,62.42,0.0,87.505,4914.39,24.88,3.26,0.63,5.81,0,0,0,0,0,1,0,0
2019-01-13,4.57,6.15,16.79,1159.0,309.0,0.2626,0.4309,2112.0,68.42,0.04,87.54899999999999,5103.02,24.29,2.7,0.38,6.03,0,0,0,0,0,1,0,0
2019-01-14,5.61,7.45,21.28,1159.0,309.0,0.2626,0.4309,2112.0,71.38,0.0,87.62899999999999,3265.53,24.29,2.05,0.38,4.3,0,0,0,0,0,1,0,0
2019-01-15,4.05,5.41,19.41,1159.0,309.0,0.2626,0.4309,2112.0,77.5,0.31,87.745,3666.6,22.74,1.41,0.58,3.88,0,0,0,0,0,1,0,0
2019-01-16,3.28,4.44,16.53,1159.0,309.0,0.2626,0.4309,2112.0,83.83,7.68,87.82799999999999,3840.94,21.77,1.7,0.56,3.34,0,0,0,0,0,1,0,0
2019-01-17,5.36,6.86,14.01,1159.0,309.0,0.2626,0.4309,2112.0,83.17,0.04,87.66,3625.78,23.02,1.34,0.49,3.07,0,0,0,0,0,1,0,0
2019-01-18,7.09,10.9,28.85,1159.0,309.0,0.2626,0.4309,2112.0,78.33,0.02,87.686,4100.23,23.3,1.44,0.44,3.36,0,0,0,0,0,1,0,0
2019-01-19,6.48,9.18,23.48,1159.0,309.0,0.2626,0.4309,2112.0,84.54,5.57,87.713,2554.3,21.64,1.13,0.49,3.42,0,0,0,0,1,0,0,0
2019-01-20,7.74,11.02,23.25,1159.0,309.0,0.2626,0.4309,2112.0,92.38,12.03,87.775,1598.53,20.43,0.75,0.42,1.22,0,0,0,0,1,0,0,0
2019-01-21,5.87,8.72,17.48,1159.0,309.0,0.2626,0.4309,2112.0,86.13,2.39,87.818,2720.17,21.63,1.37,0.52,3.51,0,0,0,0,0,1,0,0
2019-01-22,4.26,6.28,17.62,1159.0,309.0,0.2626,0.4309,2112.0,85.13,2.99,87.641,3449.64,22.61,1.34,0.47,3.46,0,0,0,0,1,0,0,0
2019-01-23,5.24,7.25,17.74,1159.0,309.0,0.2626,0.4309,2112.0,87.92,3.47,87.645,2029.57,22.58,0.62,0.35,0.89,0,0,0,0,1,0,0,0
2019-01-24,9.35,12.08,28.18,1159.0,309.0,0.2626,0.4309,2112.0,81.96,0.35,87.662,3375.54,23.73,1.41,0.46,3.36,0,0,0,0,0,1,0,0
2019-01-25,9.97,12.76,27.75,1159.0,309.0,0.2626,0.4309,2112.0,79.33,0.08,87.70100000000001,4867.56,24.29,1.93,0.53,4.06,0,0,0,0,0,1,0,0
2019-01-26,10.22,13.04,26.17,1159.0,309.0,0.2626,0.4309,2112.0,77.58,0.08,87.719,4731.17,23.98,1.88,0.67,3.73,0,0,0,0,0,1,0,0
2019-01-27,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2626,0.4309,2112.0,80.75,0.18,87.624,3232.96,24.02,1.45,0.43,3.26,0,0,0,0,1,0,0,0
2019-01-28,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2626,0.4309,2112.0,78.79,0.17,87.536,4213.23,24.58,1.79,0.37,3.9,0,0,0,0,0,1,0,0
2019-01-29,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2626,0.4309,2112.0,74.54,0.05,87.585,4343.34,24.87,1.9,0.58,3.89,0,0,0,0,0,1,0,0
2019-01-30,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2626,0.4309,2112.0,69.5,0.0,87.63600000000001,4672.8,24.59,2.5,0.38,4.82,0,0,0,0,0,1,0,0
2019-01-31,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2626,0.4309,2112.0,72.63,0.04,87.624,4418.63,24.26,2.0,0.47,3.96,0,0,0,0,0,1,0,0
2019-02-01,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,75.17,0.13,87.63600000000001,4434.64,24.48,1.96,0.5,3.8,0,0,0,0,0,1,0,0
2019-02-02,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,66.63,0.04,87.575,4994.07,25.17,2.43,0.5,4.47,0,0,0,0,0,1,0,0
2019-02-03,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,71.33,0.14,87.51,4908.9,25.17,2.2,0.43,4.3,0,0,0,0,0,1,0,0
2019-02-04,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,73.67,0.12,87.479,4973.98,25.05,2.33,0.46,4.77,0,0,0,0,0,1,0,0
2019-02-05,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,76.79,0.02,87.53,3180.6,24.6,2.4,0.73,4.73,0,0,0,0,0,1,0,0
2019-02-06,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,76.5,0.08,87.58,4045.63,24.86,1.86,0.45,3.74,0,0,0,0,0,1,0,0
2019-02-07,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,79.0,0.08,87.63799999999999,3293.9,23.73,1.81,0.35,3.62,0,0,0,0,0,1,0,0
2019-02-08,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,76.88,0.04,87.541,4213.65,25.38,1.91,0.57,3.9,0,0,0,0,1,0,0,0
2019-02-09,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,77.54,0.0,87.431,3217.31,25.78,1.71,0.5,3.71,0,0,0,0,0,1,0,0
2019-02-10,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,68.42,0.0,87.476,4479.56,26.08,2.53,0.3,4.67,0,0,0,0,0,1,0,0
2019-02-11,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,71.29,0.0,87.585,2563.3,24.34,2.78,0.51,4.43,0,0,0,0,0,1,0,0
2019-02-12,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,79.13,0.12,87.509,3649.75,24.78,1.84,0.4,3.78,0,0,0,0,0,1,0,0
2019-02-13,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,68.17,0.12,87.63799999999999,4923.16,25.63,2.16,0.51,4.08,0,0,0,0,0,1,0,0
2019-02-14,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,59.63,0.0,87.736,4917.36,26.38,3.1,1.24,4.62,0,0,0,0,0,1,0,0
2019-02-15,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,67.08,1.99,87.792,3213.31,23.87,1.56,0.33,3.64,0,0,0,0,0,1,0,0
2019-02-16,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,65.96,0.0,87.795,5753.17,24.74,0.67,0.22,1.33,0,0,1,0,0,0,0,0
2019-02-17,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,74.71,1.47,87.735,3694.69,23.36,0.64,0.2,1.34,1,0,0,0,0,0,0,0
2019-02-18,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,66.17,0.46,87.63600000000001,4015.29,23.52,0.69,0.22,1.51,1,0,0,0,0,0,0,0
2019-02-19,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,62.92,0.0,87.571,5233.37,24.56,0.74,0.34,1.55,1,0,0,0,0,0,0,0
2019-02-20,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,68.13,0.0,87.635,5195.8,24.78,0.7,0.27,1.25,0,0,0,0,1,0,0,0
2019-02-21,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,78.71,24.87,87.721,5436.57,22.74,0.76,0.4,1.27,0,0,0,0,0,1,0,0
2019-02-22,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,75.13,12.46,87.723,5381.76,22.06,0.87,0.39,1.45,1,0,0,0,0,0,0,0
2019-02-23,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,78.79,36.88,87.74,5726.34,21.86,0.95,0.25,1.68,1,0,0,0,0,0,0,0
2019-02-24,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,83.38,3.77,87.804,5469.73,20.87,0.72,0.21,1.42,0,0,1,0,0,0,0,0
2019-02-25,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,78.21,0.48,87.72,6784.75,22.54,0.64,0.25,1.23,0,0,0,0,1,0,0,0
2019-02-26,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,72.0,0.0,87.54299999999999,6680.13,24.26,0.62,0.24,1.09,0,0,0,1,0,0,0,0
2019-02-27,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,73.5,0.0,87.56,7245.04,24.96,0.69,0.21,1.26,0,0,0,0,1,0,0,0
2019-02-28,10.120000000000001,13.235,34.394999999999996,1159.0,309.0,0.2184,0.3975,2112.0,69.21,0.04,87.588,5715.91,24.54,0.62,0.19,1.29,0,0,1,0,0,0,0,0
2019-03-01,10.02,13.43,42.62,1159.0,309.0,0.2073,0.3637,2181.0,66.92,0.0,87.67399999999999,5216.36,24.53,0.61,0.23,1.13,1,0,0,0,0,0,0,0
2019-03-02,14.06,22.25,43.5,1159.0,309.0,0.2073,0.3637,2181.0,77.67,0.53,87.83,3936.49,22.37,0.67,0.21,1.51,1,0,0,0,0,0,0,0
2019-03-03,11.48,18.06,35.28,1159.0,309.0,0.2073,0.3637,2181.0,73.79,0.0,87.764,4738.79,23.47,0.62,0.23,1.04,0,0,0,0,1,0,0,0
2019-03-04,6.07,8.69,20.12,1159.0,309.0,0.2073,0.3637,2181.0,87.21,21.32,87.756,4289.48,21.3,0.65,0.22,1.11,1,0,0,0,0,0,0,0
2019-03-05,6.26,8.86,16.33,1159.0,309.0,0.2073,0.3637,2181.0,78.54,0.14,87.738,5645.62,22.71,0.6,0.22,1.09,0,0,0,0,1,0,0,0
2019-03-06,4.58,6.17,18.28,1159.0,309.0,0.2073,0.3637,2181.0,73.71,3.98,87.823,5167.8,22.74,0.65,0.23,1.31,0,0,0,0,1,0,0,0
2019-03-07,3.67,4.79,12.1,1159.0,309.0,0.2073,0.3637,2181.0,77.58,0.37,87.76,5462.28,22.36,0.67,0.3,1.03,0,0,0,0,1,0,0,0
2019-03-08,7.02,10.29,24.7,1159.0,309.0,0.2073,0.3637,2181.0,63.13,0.0,87.696,4904.02,23.79,0.54,0.2,1.15,0,1,0,0,0,0,0,0
2019-03-09,4.37,6.16,12.85,1159.0,309.0,0.2073,0.3637,2181.0,69.46,0.0,87.711,5713.91,24.54,0.63,0.24,1.16,0,0,0,0,1,0,0,0
2019-03-10,3.33,4.69,13.4,1159.0,309.0,0.2073,0.3637,2181.0,74.13,0.0,87.73100000000001,6543.21,24.57,0.62,0.17,1.1,0,0,0,0,1,0,0,0
2019-03-11,3.6,5.11,14.85,1159.0,309.0,0.2073,0.3637,2181.0,73.42,0.0,87.71600000000001,4943.49,23.99,0.56,0.24,1.19,0,0,0,1,0,0,0,0
